TIME_PERIOD;GEO;AGE;SEX;OBS_VALUE;OBS_STATUS
2020-W21;CH01;Y85T89;T;51;P
2020-W21;CH01;Y85T89;F;21;P
2020-W21;CH01;Y85T89;M;30;P
2020-W21;CH01;Y_GE90;T;70;P
2020-W21;CH01;Y_GE90;F;46;P
2020-W21;CH01;Y_GE90;M;24;P
2020-W21;CH02;_T;T;266;P
2020-W21;CH02;_T;F;146;P
2020-W21;CH02;_T;M;120;P
2020-W21;CH02;Y0T4;T;1;P
2020-W21;CH02;Y0T4;F;1;P
2020-W21;CH02;Y20T24;T;2;P
2020-W21;CH02;Y20T24;M;2;P
2020-W21;CH02;Y25T29;T;1;P
2020-W21;CH02;Y25T29;M;1;P
2020-W21;CH02;Y30T34;T;1;P
2020-W21;CH02;Y30T34;M;1;P
2020-W21;CH02;Y35T39;T;1;P
2020-W21;CH02;Y35T39;F;1;P
2020-W21;CH02;Y40T44;T;1;P
2020-W21;CH02;Y40T44;M;1;P
2020-W21;CH02;Y45T49;T;2;P
2020-W21;CH02;Y45T49;F;1;P
2020-W21;CH02;Y45T49;M;1;P
2020-W21;CH02;Y50T54;T;5;P
2020-W21;CH02;Y50T54;F;2;P
2020-W21;CH02;Y50T54;M;3;P
2020-W21;CH02;Y55T59;T;3;P
2020-W21;CH02;Y55T59;F;2;P
2020-W21;CH02;Y55T59;M;1;P
2020-W21;CH02;Y60T64;T;11;P
2020-W21;CH02;Y60T64;F;3;P
2020-W21;CH02;Y60T64;M;8;P
2020-W21;CH02;Y65T69;T;20;P
2020-W21;CH02;Y65T69;F;9;P
2020-W21;CH02;Y65T69;M;11;P
2020-W21;CH02;Y70T74;T;31;P
2020-W21;CH02;Y70T74;F;17;P
2020-W21;CH02;Y70T74;M;14;P
2020-W21;CH02;Y75T79;T;26;P
2020-W21;CH02;Y75T79;F;15;P
2020-W21;CH02;Y75T79;M;11;P
2020-W21;CH02;Y80T84;T;39;P
2020-W21;CH02;Y80T84;F;19;P
2020-W21;CH02;Y80T84;M;20;P
2020-W21;CH02;Y85T89;T;54;P
2020-W21;CH02;Y85T89;F;28;P
2020-W21;CH02;Y85T89;M;26;P
2020-W21;CH02;Y_GE90;T;68;P
2020-W21;CH02;Y_GE90;F;48;P
2020-W21;CH02;Y_GE90;M;20;P
2020-W21;CH03;_T;T;167;P
2020-W21;CH03;_T;F;81;P
2020-W21;CH03;_T;M;86;P
2020-W21;CH03;Y35T39;T;1;P
2020-W21;CH03;Y35T39;M;1;P
2020-W21;CH03;Y40T44;T;1;P
2020-W21;CH03;Y40T44;M;1;P
2020-W21;CH03;Y45T49;T;3;P
2020-W21;CH03;Y45T49;F;3;P
2020-W21;CH03;Y50T54;T;4;P
2020-W21;CH03;Y50T54;F;1;P
2020-W21;CH03;Y50T54;M;3;P
2020-W21;CH03;Y55T59;T;2;P
2020-W21;CH03;Y55T59;M;2;P
2020-W21;CH03;Y60T64;T;4;P
2020-W21;CH03;Y60T64;F;1;P
2020-W21;CH03;Y60T64;M;3;P
2020-W21;CH03;Y65T69;T;10;P
2020-W21;CH03;Y65T69;F;5;P
2020-W21;CH03;Y65T69;M;5;P
2020-W21;CH03;Y70T74;T;17;P
2020-W21;CH03;Y70T74;F;11;P
2020-W21;CH03;Y70T74;M;6;P
2020-W21;CH03;Y75T79;T;18;P
2020-W21;CH03;Y75T79;F;7;P
2020-W21;CH03;Y75T79;M;11;P
2020-W21;CH03;Y80T84;T;29;P
2020-W21;CH03;Y80T84;F;11;P
2020-W21;CH03;Y80T84;M;18;P
2020-W21;CH03;Y85T89;T;36;P
2020-W21;CH03;Y85T89;F;17;P
2020-W21;CH03;Y85T89;M;19;P
2020-W21;CH03;Y_GE90;T;42;P
2020-W21;CH03;Y_GE90;F;25;P
2020-W21;CH03;Y_GE90;M;17;P
2020-W21;CH04;_T;T;192;P
2020-W21;CH04;_T;F;93;P
2020-W21;CH04;_T;M;99;P
2020-W21;CH04;Y0T4;T;2;P
2020-W21;CH04;Y0T4;F;2;P
2020-W21;CH04;Y20T24;T;4;P
2020-W21;CH04;Y20T24;F;1;P
2020-W21;CH04;Y20T24;M;3;P
2020-W21;CH04;Y30T34;T;1;P
2020-W21;CH04;Y30T34;F;1;P
2020-W21;CH04;Y35T39;T;4;P
2020-W21;CH04;Y35T39;F;3;P
2020-W21;CH04;Y35T39;M;1;P
2020-W21;CH04;Y40T44;T;3;P
2020-W21;CH04;Y40T44;F;2;P
2020-W21;CH04;Y40T44;M;1;P
2020-W21;CH04;Y45T49;T;2;P
2020-W21;CH04;Y45T49;M;2;P
2020-W21;CH04;Y50T54;T;1;P
2020-W21;CH04;Y50T54;M;1;P
2020-W21;CH04;Y55T59;T;9;P
2020-W21;CH04;Y55T59;F;8;P
2020-W21;CH04;Y55T59;M;1;P
2020-W21;CH04;Y60T64;T;7;P
2020-W21;CH04;Y60T64;F;3;P
2020-W21;CH04;Y60T64;M;4;P
2020-W21;CH04;Y65T69;T;11;P
2020-W21;CH04;Y65T69;F;3;P
2020-W21;CH04;Y65T69;M;8;P
2020-W21;CH04;Y70T74;T;8;P
2020-W21;CH04;Y70T74;F;3;P
2020-W21;CH04;Y70T74;M;5;P
2020-W21;CH04;Y75T79;T;26;P
2020-W21;CH04;Y75T79;F;9;P
2020-W21;CH04;Y75T79;M;17;P
2020-W21;CH04;Y80T84;T;21;P
2020-W21;CH04;Y80T84;F;9;P
2020-W21;CH04;Y80T84;M;12;P
2020-W21;CH04;Y85T89;T;32;P
2020-W21;CH04;Y85T89;F;14;P
2020-W21;CH04;Y85T89;M;18;P
2020-W21;CH04;Y_GE90;T;61;P
2020-W21;CH04;Y_GE90;F;35;P
2020-W21;CH04;Y_GE90;M;26;P
2020-W21;CH05;_T;T;174;P
2020-W21;CH05;_T;F;79;P
2020-W21;CH05;_T;M;95;P
2020-W21;CH05;Y0T4;T;2;P
2020-W21;CH05;Y0T4;M;2;P
2020-W21;CH05;Y20T24;T;2;P
2020-W21;CH05;Y20T24;M;2;P
2020-W21;CH05;Y45T49;T;2;P
2020-W21;CH05;Y45T49;F;2;P
2020-W21;CH05;Y50T54;T;1;P
2020-W21;CH05;Y50T54;M;1;P
2020-W21;CH05;Y55T59;T;9;P
2020-W21;CH05;Y55T59;F;4;P
2020-W21;CH05;Y55T59;M;5;P
2020-W21;CH05;Y60T64;T;11;P
2020-W21;CH05;Y60T64;F;2;P
2020-W21;CH05;Y60T64;M;9;P
2020-W21;CH05;Y65T69;T;12;P
2020-W21;CH05;Y65T69;F;5;P
2020-W21;CH05;Y65T69;M;7;P
2020-W21;CH05;Y70T74;T;19;P
2020-W21;CH05;Y70T74;F;7;P
2020-W21;CH05;Y70T74;M;12;P
2020-W21;CH05;Y75T79;T;17;P
2020-W21;CH05;Y75T79;F;7;P
2020-W21;CH05;Y75T79;M;10;P
2020-W21;CH05;Y80T84;T;25;P
2020-W21;CH05;Y80T84;F;11;P
2020-W21;CH05;Y80T84;M;14;P
2020-W21;CH05;Y85T89;T;32;P
2020-W21;CH05;Y85T89;F;15;P
2020-W21;CH05;Y85T89;M;17;P
2020-W21;CH05;Y_GE90;T;42;P
2020-W21;CH05;Y_GE90;F;26;P
2020-W21;CH05;Y_GE90;M;16;P
2020-W21;CH06;_T;T;97;P
2020-W21;CH06;_T;F;46;P
2020-W21;CH06;_T;M;51;P
2020-W21;CH06;Y0T4;T;1;P
2020-W21;CH06;Y0T4;M;1;P
2020-W21;CH06;Y45T49;T;3;P
2020-W21;CH06;Y45T49;M;3;P
2020-W21;CH06;Y50T54;T;4;P
2020-W21;CH06;Y50T54;F;2;P
2020-W21;CH06;Y50T54;M;2;P
2020-W21;CH06;Y55T59;T;3;P
2020-W21;CH06;Y55T59;F;1;P
2020-W21;CH06;Y55T59;M;2;P
2020-W21;CH06;Y60T64;T;3;P
2020-W21;CH06;Y60T64;F;3;P
2020-W21;CH06;Y65T69;T;3;P
2020-W21;CH06;Y65T69;M;3;P
2020-W21;CH06;Y70T74;T;4;P
2020-W21;CH06;Y70T74;F;2;P
2020-W21;CH06;Y70T74;M;2;P
2020-W21;CH06;Y75T79;T;17;P
2020-W21;CH06;Y75T79;F;8;P
2020-W21;CH06;Y75T79;M;9;P
2020-W21;CH06;Y80T84;T;14;P
2020-W21;CH06;Y80T84;F;3;P
2020-W21;CH06;Y80T84;M;11;P
2020-W21;CH06;Y85T89;T;22;P
2020-W21;CH06;Y85T89;F;13;P
2020-W21;CH06;Y85T89;M;9;P
2020-W21;CH06;Y_GE90;T;23;P
2020-W21;CH06;Y_GE90;F;14;P
2020-W21;CH06;Y_GE90;M;9;P
2020-W21;CH07;_T;T;64;P
2020-W21;CH07;_T;F;32;P
2020-W21;CH07;_T;M;32;P
2020-W21;CH07;Y45T49;T;1;P
2020-W21;CH07;Y45T49;M;1;P
2020-W21;CH07;Y50T54;T;1;P
2020-W21;CH07;Y50T54;M;1;P
2020-W21;CH07;Y55T59;T;2;P
2020-W21;CH07;Y55T59;M;2;P
2020-W21;CH07;Y60T64;T;2;P
2020-W21;CH07;Y60T64;F;1;P
2020-W21;CH07;Y60T64;M;1;P
2020-W21;CH07;Y65T69;T;3;P
2020-W21;CH07;Y65T69;F;1;P
2020-W21;CH07;Y65T69;M;2;P
2020-W21;CH07;Y70T74;T;3;P
2020-W21;CH07;Y70T74;F;3;P
2020-W21;CH07;Y75T79;T;6;P
2020-W21;CH07;Y75T79;F;3;P
2020-W21;CH07;Y75T79;M;3;P
2020-W21;CH07;Y80T84;T;5;P
2020-W21;CH07;Y80T84;F;1;P
2020-W21;CH07;Y80T84;M;4;P
2020-W21;CH07;Y85T89;T;18;P
2020-W21;CH07;Y85T89;F;8;P
2020-W21;CH07;Y85T89;M;10;P
2020-W21;CH07;Y_GE90;T;23;P
2020-W21;CH07;Y_GE90;F;15;P
2020-W21;CH07;Y_GE90;M;8;P
2020-W22;CH;_T;T;1102;P
2020-W22;CH;_T;F;542;P
2020-W22;CH;_T;M;560;P
2020-W22;CH;Y0T4;T;5;P
2020-W22;CH;Y0T4;F;2;P
2020-W22;CH;Y0T4;M;3;P
2020-W22;CH;Y10T14;T;1;P
2020-W22;CH;Y10T14;F;1;P
2020-W22;CH;Y15T19;T;1;P
2020-W22;CH;Y15T19;M;1;P
2020-W22;CH;Y20T24;T;1;P
2020-W22;CH;Y20T24;M;1;P
2020-W22;CH;Y25T29;T;7;P
2020-W22;CH;Y25T29;F;2;P
2020-W22;CH;Y25T29;M;5;P
2020-W22;CH;Y30T34;T;1;P
2020-W22;CH;Y30T34;F;1;P
2020-W22;CH;Y35T39;T;5;P
2020-W22;CH;Y35T39;F;2;P
2020-W22;CH;Y35T39;M;3;P
2020-W22;CH;Y40T44;T;10;P
2020-W22;CH;Y40T44;F;5;P
2020-W22;CH;Y40T44;M;5;P
2020-W22;CH;Y45T49;T;10;P
2020-W22;CH;Y45T49;F;1;P
2020-W22;CH;Y45T49;M;9;P
2020-W22;CH;Y50T54;T;21;P
2020-W22;CH;Y50T54;F;6;P
2020-W22;CH;Y50T54;M;15;P
2020-W22;CH;Y55T59;T;39;P
2020-W22;CH;Y55T59;F;13;P
2020-W22;CH;Y55T59;M;26;P
2020-W22;CH;Y60T64;T;55;P
2020-W22;CH;Y60T64;F;15;P
2020-W22;CH;Y60T64;M;40;P
2020-W22;CH;Y65T69;T;59;P
2020-W22;CH;Y65T69;F;21;P
2020-W22;CH;Y65T69;M;38;P
2020-W22;CH;Y70T74;T;89;P
2020-W22;CH;Y70T74;F;23;P
2020-W22;CH;Y70T74;M;66;P
2020-W22;CH;Y75T79;T;125;P
2020-W22;CH;Y75T79;F;51;P
2020-W22;CH;Y75T79;M;74;P
2020-W22;CH;Y80T84;T;150;P
2020-W22;CH;Y80T84;F;62;P
2020-W22;CH;Y80T84;M;88;P
2020-W22;CH;Y85T89;T;214;P
2020-W22;CH;Y85T89;F;121;P
2020-W22;CH;Y85T89;M;93;P
2020-W22;CH;Y_GE90;T;309;P
2020-W22;CH;Y_GE90;F;216;P
2020-W22;CH;Y_GE90;M;93;P
2020-W22;CH01;_T;T;180;P
2020-W22;CH01;_T;F;91;P
2020-W22;CH01;_T;M;89;P
2020-W22;CH01;Y0T4;T;2;P
2020-W22;CH01;Y0T4;F;1;P
2020-W22;CH01;Y0T4;M;1;P
2020-W22;CH01;Y20T24;T;1;P
2020-W22;CH01;Y20T24;M;1;P
2020-W22;CH01;Y25T29;T;1;P
2020-W22;CH01;Y25T29;F;1;P
2020-W22;CH01;Y40T44;T;2;P
2020-W22;CH01;Y40T44;F;1;P
2020-W22;CH01;Y40T44;M;1;P
2020-W22;CH01;Y45T49;T;3;P
2020-W22;CH01;Y45T49;M;3;P
2020-W22;CH01;Y50T54;T;9;P
2020-W22;CH01;Y50T54;F;4;P
2020-W22;CH01;Y50T54;M;5;P
2020-W22;CH01;Y55T59;T;7;P
2020-W22;CH01;Y55T59;F;1;P
2020-W22;CH01;Y55T59;M;6;P
2020-W22;CH01;Y60T64;T;7;P
2020-W22;CH01;Y60T64;F;5;P
2020-W22;CH01;Y60T64;M;2;P
2020-W22;CH01;Y65T69;T;11;P
2020-W22;CH01;Y65T69;F;4;P
2020-W22;CH01;Y65T69;M;7;P
2020-W22;CH01;Y70T74;T;25;P
2020-W22;CH01;Y70T74;F;6;P
2020-W22;CH01;Y70T74;M;19;P
2020-W22;CH01;Y75T79;T;15;P
2020-W22;CH01;Y75T79;F;6;P
2020-W22;CH01;Y75T79;M;9;P
2020-W22;CH01;Y80T84;T;17;P
2020-W22;CH01;Y80T84;F;10;P
2020-W22;CH01;Y80T84;M;7;P
2020-W22;CH01;Y85T89;T;28;P
2020-W22;CH01;Y85T89;F;15;P
2020-W22;CH01;Y85T89;M;13;P
2020-W22;CH01;Y_GE90;T;52;P
2020-W22;CH01;Y_GE90;F;37;P
2020-W22;CH01;Y_GE90;M;15;P
2020-W22;CH02;_T;T;276;P
2020-W22;CH02;_T;F;129;P
2020-W22;CH02;_T;M;147;P
2020-W22;CH02;Y0T4;T;2;P
2020-W22;CH02;Y0T4;F;1;P
2020-W22;CH02;Y0T4;M;1;P
2020-W22;CH02;Y15T19;T;1;P
2020-W22;CH02;Y15T19;M;1;P
2020-W22;CH02;Y25T29;T;2;P
2020-W22;CH02;Y25T29;M;2;P
2020-W22;CH02;Y30T34;T;1;P
2020-W22;CH02;Y30T34;F;1;P
2020-W22;CH02;Y35T39;T;1;P
2020-W22;CH02;Y35T39;M;1;P
2020-W22;CH02;Y40T44;T;3;P
2020-W22;CH02;Y40T44;F;1;P
2020-W22;CH02;Y40T44;M;2;P
2020-W22;CH02;Y45T49;T;6;P
2020-W22;CH02;Y45T49;M;6;P
2020-W22;CH02;Y50T54;T;3;P
2020-W22;CH02;Y50T54;M;3;P
2020-W22;CH02;Y55T59;T;14;P
2020-W22;CH02;Y55T59;F;5;P
2020-W22;CH02;Y55T59;M;9;P
2020-W22;CH02;Y60T64;T;14;P
2020-W22;CH02;Y60T64;F;2;P
2020-W22;CH02;Y60T64;M;12;P
2020-W22;CH02;Y65T69;T;16;P
2020-W22;CH02;Y65T69;F;3;P
2020-W22;CH02;Y65T69;M;13;P
2020-W22;CH02;Y70T74;T;17;P
2020-W22;CH02;Y70T74;F;3;P
2020-W22;CH02;Y70T74;M;14;P
2020-W22;CH02;Y75T79;T;33;P
2020-W22;CH02;Y75T79;F;14;P
2020-W22;CH02;Y75T79;M;19;P
2020-W22;CH02;Y80T84;T;34;P
2020-W22;CH02;Y80T84;F;13;P
2020-W22;CH02;Y80T84;M;21;P
2020-W22;CH02;Y85T89;T;52;P
2020-W22;CH02;Y85T89;F;37;P
2020-W22;CH02;Y85T89;M;15;P
2020-W22;CH02;Y_GE90;T;77;P
2020-W22;CH02;Y_GE90;F;49;P
2020-W22;CH02;Y_GE90;M;28;P
2020-W22;CH03;_T;T;136;P
2020-W22;CH03;_T;F;82;P
2020-W22;CH03;_T;M;54;P
2020-W22;CH03;Y0T4;T;1;P
2020-W22;CH03;Y0T4;M;1;P
2020-W22;CH03;Y45T49;T;1;P
2020-W22;CH03;Y45T49;F;1;P
2020-W22;CH03;Y50T54;T;3;P
2020-W22;CH03;Y50T54;F;1;P
2020-W22;CH03;Y50T54;M;2;P
2020-W22;CH03;Y55T59;T;4;P
2020-W22;CH03;Y55T59;M;4;P
2020-W22;CH03;Y60T64;T;6;P
2020-W22;CH03;Y60T64;F;3;P
2020-W22;CH03;Y60T64;M;3;P
2020-W22;CH03;Y65T69;T;3;P
2020-W22;CH03;Y65T69;F;2;P
2020-W22;CH03;Y65T69;M;1;P
2020-W22;CH03;Y70T74;T;8;P
2020-W22;CH03;Y70T74;F;1;P
2020-W22;CH03;Y70T74;M;7;P
2020-W22;CH03;Y75T79;T;10;P
2020-W22;CH03;Y75T79;F;4;P
2020-W22;CH03;Y75T79;M;6;P
2020-W22;CH03;Y80T84;T;22;P
2020-W22;CH03;Y80T84;F;13;P
2020-W22;CH03;Y80T84;M;9;P
2020-W22;CH03;Y85T89;T;37;P
2020-W22;CH03;Y85T89;F;24;P
2020-W22;CH03;Y85T89;M;13;P
2020-W22;CH03;Y_GE90;T;41;P
2020-W22;CH03;Y_GE90;F;33;P
2020-W22;CH03;Y_GE90;M;8;P
2020-W22;CH04;_T;T;219;P
2020-W22;CH04;_T;F;108;P
2020-W22;CH04;_T;M;111;P
2020-W22;CH04;Y25T29;T;3;P
2020-W22;CH04;Y25T29;F;1;P
2020-W22;CH04;Y25T29;M;2;P
2020-W22;CH04;Y35T39;T;2;P
2020-W22;CH04;Y35T39;M;2;P
2020-W22;CH04;Y40T44;T;4;P
2020-W22;CH04;Y40T44;F;2;P
2020-W22;CH04;Y40T44;M;2;P
2020-W22;CH04;Y50T54;T;2;P
2020-W22;CH04;Y50T54;M;2;P
2020-W22;CH04;Y55T59;T;7;P
2020-W22;CH04;Y55T59;F;3;P
2020-W22;CH04;Y55T59;M;4;P
2020-W22;CH04;Y60T64;T;11;P
2020-W22;CH04;Y60T64;F;2;P
2020-W22;CH04;Y60T64;M;9;P
2020-W22;CH04;Y65T69;T;13;P
2020-W22;CH04;Y65T69;F;5;P
2020-W22;CH04;Y65T69;M;8;P
2020-W22;CH04;Y70T74;T;19;P
2020-W22;CH04;Y70T74;F;8;P
2020-W22;CH04;Y70T74;M;11;P
2020-W22;CH04;Y75T79;T;34;P
2020-W22;CH04;Y75T79;F;11;P
2020-W22;CH04;Y75T79;M;23;P
2020-W22;CH04;Y80T84;T;19;P
2020-W22;CH04;Y80T84;F;7;P
2020-W22;CH04;Y80T84;M;12;P
2020-W22;CH04;Y85T89;T;40;P
2020-W22;CH04;Y85T89;F;22;P
2020-W22;CH04;Y85T89;M;18;P
2020-W22;CH04;Y_GE90;T;65;P
2020-W22;CH04;Y_GE90;F;47;P
2020-W22;CH04;Y_GE90;M;18;P
2020-W22;CH05;_T;T;150;P
2020-W22;CH05;_T;F;73;P
2020-W22;CH05;_T;M;77;P
2020-W22;CH05;Y10T14;T;1;P
2020-W22;CH05;Y10T14;F;1;P
2020-W22;CH05;Y25T29;T;1;P
2020-W22;CH05;Y25T29;M;1;P
2020-W22;CH05;Y35T39;T;2;P
2020-W22;CH05;Y35T39;F;2;P
2020-W22;CH05;Y40T44;T;1;P
2020-W22;CH05;Y40T44;F;1;P
2020-W22;CH05;Y50T54;T;3;P
2020-W22;CH05;Y50T54;F;1;P
2020-W22;CH05;Y50T54;M;2;P
2020-W22;CH05;Y55T59;T;3;P
2020-W22;CH05;Y55T59;F;2;P
2020-W22;CH05;Y55T59;M;1;P
2020-W22;CH05;Y60T64;T;7;P
2020-W22;CH05;Y60T64;F;1;P
2020-W22;CH05;Y60T64;M;6;P
2020-W22;CH05;Y65T69;T;8;P
2020-W22;CH05;Y65T69;F;4;P
2020-W22;CH05;Y65T69;M;4;P
2020-W22;CH05;Y70T74;T;10;P
2020-W22;CH05;Y70T74;F;3;P
2020-W22;CH05;Y70T74;M;7;P
2020-W22;CH05;Y75T79;T;18;P
2020-W22;CH05;Y75T79;F;9;P
2020-W22;CH05;Y75T79;M;9;P
2020-W22;CH05;Y80T84;T;30;P
2020-W22;CH05;Y80T84;F;10;P
2020-W22;CH05;Y80T84;M;20;P
2020-W22;CH05;Y85T89;T;32;P
2020-W22;CH05;Y85T89;F;12;P
2020-W22;CH05;Y85T89;M;20;P
2020-W22;CH05;Y_GE90;T;34;P
2020-W22;CH05;Y_GE90;F;27;P
2020-W22;CH05;Y_GE90;M;7;P
2020-W22;CH06;_T;T;98;P
2020-W22;CH06;_T;F;40;P
2020-W22;CH06;_T;M;58;P
2020-W22;CH06;Y50T54;T;1;P
2020-W22;CH06;Y50T54;M;1;P
2020-W22;CH06;Y55T59;T;4;P
2020-W22;CH06;Y55T59;F;2;P
2020-W22;CH06;Y55T59;M;2;P
2020-W22;CH06;Y60T64;T;10;P
2020-W22;CH06;Y60T64;F;2;P
2020-W22;CH06;Y60T64;M;8;P
2020-W22;CH06;Y65T69;T;7;P
2020-W22;CH06;Y65T69;F;3;P
2020-W22;CH06;Y65T69;M;4;P
2020-W22;CH06;Y70T74;T;5;P
2020-W22;CH06;Y70T74;F;1;P
2020-W22;CH06;Y70T74;M;4;P
2020-W22;CH06;Y75T79;T;11;P
2020-W22;CH06;Y75T79;F;5;P
2020-W22;CH06;Y75T79;M;6;P
2020-W22;CH06;Y80T84;T;19;P
2020-W22;CH06;Y80T84;F;6;P
2020-W22;CH06;Y80T84;M;13;P
2020-W22;CH06;Y85T89;T;18;P
2020-W22;CH06;Y85T89;F;8;P
2020-W22;CH06;Y85T89;M;10;P
2020-W22;CH06;Y_GE90;T;23;P
2020-W22;CH06;Y_GE90;F;13;P
2020-W22;CH06;Y_GE90;M;10;P
2020-W22;CH07;_T;T;43;P
2020-W22;CH07;_T;F;19;P
2020-W22;CH07;_T;M;24;P
2020-W22;CH07;Y65T69;T;1;P
2020-W22;CH07;Y65T69;M;1;P
2020-W22;CH07;Y70T74;T;5;P
2020-W22;CH07;Y70T74;F;1;P
2020-W22;CH07;Y70T74;M;4;P
2020-W22;CH07;Y75T79;T;4;P
2020-W22;CH07;Y75T79;F;2;P
2020-W22;CH07;Y75T79;M;2;P
2020-W22;CH07;Y80T84;T;9;P
2020-W22;CH07;Y80T84;F;3;P
2020-W22;CH07;Y80T84;M;6;P
2020-W22;CH07;Y85T89;T;7;P
2020-W22;CH07;Y85T89;F;3;P
2020-W22;CH07;Y85T89;M;4;P
2020-W22;CH07;Y_GE90;T;17;P
2020-W22;CH07;Y_GE90;F;10;P
2020-W22;CH07;Y_GE90;M;7;P
2020-W23;CH;_T;T;1171;P
2020-W23;CH;_T;F;595;P
2020-W23;CH;_T;M;576;P
2020-W23;CH;Y0T4;T;7;P
2020-W23;CH;Y0T4;F;5;P
2020-W23;CH;Y0T4;M;2;P
2020-W23;CH;Y5T9;T;1;P
2020-W23;CH;Y5T9;F;1;P
2020-W23;CH;Y20T24;T;1;P
2020-W23;CH;Y20T24;M;1;P
2020-W23;CH;Y25T29;T;3;P
2020-W23;CH;Y25T29;M;3;P
2020-W23;CH;Y30T34;T;6;P
2020-W23;CH;Y30T34;F;3;P
2020-W23;CH;Y30T34;M;3;P
2020-W23;CH;Y35T39;T;8;P
2020-W23;CH;Y35T39;F;3;P
2020-W23;CH;Y35T39;M;5;P
2020-W23;CH;Y40T44;T;14;P
2020-W23;CH;Y40T44;F;6;P
2020-W23;CH;Y40T44;M;8;P
2020-W23;CH;Y45T49;T;8;P
2020-W23;CH;Y45T49;F;3;P
2020-W23;CH;Y45T49;M;5;P
2020-W23;CH;Y50T54;T;19;P
2020-W23;CH;Y50T54;F;9;P
2020-W23;CH;Y50T54;M;10;P
2020-W23;CH;Y55T59;T;36;P
2020-W23;CH;Y55T59;F;14;P
2020-W23;CH;Y55T59;M;22;P
2020-W23;CH;Y60T64;T;51;P
2020-W23;CH;Y60T64;F;22;P
2020-W23;CH;Y60T64;M;29;P
2020-W23;CH;Y65T69;T;57;P
2020-W23;CH;Y65T69;F;21;P
2020-W23;CH;Y65T69;M;36;P
2020-W23;CH;Y70T74;T;102;P
2020-W23;CH;Y70T74;F;38;P
2020-W23;CH;Y70T74;M;64;P
2020-W23;CH;Y75T79;T;140;P
2020-W23;CH;Y75T79;F;57;P
2020-W23;CH;Y75T79;M;83;P
2020-W23;CH;Y80T84;T;149;P
2020-W23;CH;Y80T84;F;66;P
2020-W23;CH;Y80T84;M;83;P
2020-W23;CH;Y85T89;T;242;P
2020-W23;CH;Y85T89;F;122;P
2020-W23;CH;Y85T89;M;120;P
2020-W23;CH;Y_GE90;T;327;P
2020-W23;CH;Y_GE90;F;225;P
2020-W23;CH;Y_GE90;M;102;P
2020-W23;CH01;_T;T;223;P
2020-W23;CH01;_T;F;104;P
2020-W23;CH01;_T;M;119;P
2020-W23;CH01;Y0T4;T;1;P
2020-W23;CH01;Y0T4;M;1;P
2020-W23;CH01;Y30T34;T;2;P
2020-W23;CH01;Y30T34;F;1;P
2020-W23;CH01;Y30T34;M;1;P
2020-W23;CH01;Y35T39;T;3;P
2020-W23;CH01;Y35T39;F;1;P
2020-W23;CH01;Y35T39;M;2;P
2020-W23;CH01;Y40T44;T;6;P
2020-W23;CH01;Y40T44;F;1;P
2020-W23;CH01;Y40T44;M;5;P
2020-W23;CH01;Y45T49;T;1;P
2020-W23;CH01;Y45T49;M;1;P
2020-W23;CH01;Y50T54;T;4;P
2020-W23;CH01;Y50T54;M;4;P
2020-W23;CH01;Y55T59;T;6;P
2020-W23;CH01;Y55T59;F;2;P
2020-W23;CH01;Y55T59;M;4;P
2020-W23;CH01;Y60T64;T;9;P
2020-W23;CH01;Y60T64;F;4;P
2020-W23;CH01;Y60T64;M;5;P
2020-W23;CH01;Y65T69;T;7;P
2020-W23;CH01;Y65T69;M;7;P
2020-W23;CH01;Y70T74;T;20;P
2020-W23;CH01;Y70T74;F;7;P
2020-W23;CH01;Y70T74;M;13;P
2020-W23;CH01;Y75T79;T;26;P
2020-W23;CH01;Y75T79;F;12;P
2020-W23;CH01;Y75T79;M;14;P
2020-W23;CH01;Y80T84;T;21;P
2020-W23;CH01;Y80T84;F;8;P
2020-W23;CH01;Y80T84;M;13;P
2020-W23;CH01;Y85T89;T;42;P
2020-W23;CH01;Y85T89;F;20;P
2020-W23;CH01;Y85T89;M;22;P
2020-W23;CH01;Y_GE90;T;75;P
2020-W23;CH01;Y_GE90;F;48;P
2020-W23;CH01;Y_GE90;M;27;P
2020-W23;CH02;_T;T;281;P
2020-W23;CH02;_T;F;142;P
2020-W23;CH02;_T;M;139;P
2020-W23;CH02;Y0T4;T;1;P
2020-W23;CH02;Y0T4;F;1;P
2020-W23;CH02;Y20T24;T;1;P
2020-W23;CH02;Y20T24;M;1;P
2020-W23;CH02;Y30T34;T;1;P
2020-W23;CH02;Y30T34;M;1;P
2020-W23;CH02;Y35T39;T;2;P
2020-W23;CH02;Y35T39;F;1;P
2020-W23;CH02;Y35T39;M;1;P
2020-W23;CH02;Y40T44;T;4;P
2020-W23;CH02;Y40T44;F;3;P
2020-W23;CH02;Y40T44;M;1;P
2020-W23;CH02;Y45T49;T;1;P
2020-W23;CH02;Y45T49;M;1;P
2020-W23;CH02;Y50T54;T;4;P
2020-W23;CH02;Y50T54;F;3;P
2020-W23;CH02;Y50T54;M;1;P
2020-W23;CH02;Y55T59;T;7;P
2020-W23;CH02;Y55T59;F;5;P
2020-W23;CH02;Y55T59;M;2;P
2020-W23;CH02;Y60T64;T;9;P
2020-W23;CH02;Y60T64;F;6;P
2020-W23;CH02;Y60T64;M;3;P
2020-W23;CH02;Y65T69;T;9;P
2020-W23;CH02;Y65T69;F;3;P
