"TIME_PERIOD";"GEO";"AGE";"SEX";"OBS_STATUS";"OBS_VALUE"
"2021-W13";"CH063";"Y70T74";"F";"P";2
"2021-W13";"CH063";"Y70T74";"M";"P";1
"2021-W13";"CH063";"Y75T79";"T";"P";3
"2021-W13";"CH063";"Y75T79";"F";"P";1
"2021-W13";"CH063";"Y75T79";"M";"P";2
"2021-W13";"CH063";"Y80T84";"T";"P";3
"2021-W13";"CH063";"Y80T84";"F";"P";2
"2021-W13";"CH063";"Y80T84";"M";"P";1
"2021-W13";"CH063";"Y85T89";"T";"P";5
"2021-W13";"CH063";"Y85T89";"F";"P";3
"2021-W13";"CH063";"Y85T89";"M";"P";2
"2021-W13";"CH063";"Y_GE90";"T";"P";4
"2021-W13";"CH063";"Y_GE90";"F";"P";1
"2021-W13";"CH063";"Y_GE90";"M";"P";3
"2021-W13";"CH064";"_T";"T";"P";6
"2021-W13";"CH064";"_T";"M";"P";6
"2021-W13";"CH064";"Y85T89";"T";"P";3
"2021-W13";"CH064";"Y85T89";"M";"P";3
"2021-W13";"CH064";"Y_GE90";"T";"P";3
"2021-W13";"CH064";"Y_GE90";"M";"P";3
"2021-W13";"CH065";"_T";"T";"P";3
"2021-W13";"CH065";"_T";"F";"P";2
"2021-W13";"CH065";"_T";"M";"P";1
"2021-W13";"CH065";"Y30T34";"T";"P";1
"2021-W13";"CH065";"Y30T34";"F";"P";1
"2021-W13";"CH065";"Y65T69";"T";"P";1
"2021-W13";"CH065";"Y65T69";"M";"P";1
"2021-W13";"CH065";"Y75T79";"T";"P";1
"2021-W13";"CH065";"Y75T79";"F";"P";1
"2021-W13";"CH066";"_T";"T";"P";18
"2021-W13";"CH066";"_T";"F";"P";5
"2021-W13";"CH066";"_T";"M";"P";13
"2021-W13";"CH066";"Y30T34";"T";"P";1
"2021-W13";"CH066";"Y30T34";"M";"P";1
"2021-W13";"CH066";"Y55T59";"T";"P";1
"2021-W13";"CH066";"Y55T59";"F";"P";1
"2021-W13";"CH066";"Y60T64";"T";"P";1
"2021-W13";"CH066";"Y60T64";"M";"P";1
"2021-W13";"CH066";"Y65T69";"T";"P";1
"2021-W13";"CH066";"Y65T69";"M";"P";1
"2021-W13";"CH066";"Y70T74";"T";"P";3
"2021-W13";"CH066";"Y70T74";"F";"P";1
"2021-W13";"CH066";"Y70T74";"M";"P";2
"2021-W13";"CH066";"Y75T79";"T";"P";1
"2021-W13";"CH066";"Y75T79";"M";"P";1
"2021-W13";"CH066";"Y80T84";"T";"P";7
"2021-W13";"CH066";"Y80T84";"F";"P";3
"2021-W13";"CH066";"Y80T84";"M";"P";4
"2021-W13";"CH066";"Y85T89";"T";"P";2
"2021-W13";"CH066";"Y85T89";"M";"P";2
"2021-W13";"CH066";"Y_GE90";"T";"P";1
"2021-W13";"CH066";"Y_GE90";"M";"P";1
"2021-W13";"CH070";"_T";"T";"P";51
"2021-W13";"CH070";"_T";"F";"P";29
"2021-W13";"CH070";"_T";"M";"P";22
"2021-W13";"CH070";"Y20T24";"T";"P";1
"2021-W13";"CH070";"Y20T24";"F";"P";1
"2021-W13";"CH070";"Y35T39";"T";"P";1
"2021-W13";"CH070";"Y35T39";"F";"P";1
"2021-W13";"CH070";"Y40T44";"T";"P";1
"2021-W13";"CH070";"Y40T44";"F";"P";1
"2021-W13";"CH070";"Y55T59";"T";"P";1
"2021-W13";"CH070";"Y55T59";"M";"P";1
"2021-W13";"CH070";"Y60T64";"T";"P";1
"2021-W13";"CH070";"Y60T64";"F";"P";1
"2021-W13";"CH070";"Y65T69";"T";"P";1
"2021-W13";"CH070";"Y65T69";"M";"P";1
"2021-W13";"CH070";"Y70T74";"T";"P";2
"2021-W13";"CH070";"Y70T74";"F";"P";2
"2021-W13";"CH070";"Y75T79";"T";"P";9
"2021-W13";"CH070";"Y75T79";"F";"P";3
"2021-W13";"CH070";"Y75T79";"M";"P";6
"2021-W13";"CH070";"Y80T84";"T";"P";8
"2021-W13";"CH070";"Y80T84";"F";"P";4
"2021-W13";"CH070";"Y80T84";"M";"P";4
"2021-W13";"CH070";"Y85T89";"T";"P";11
"2021-W13";"CH070";"Y85T89";"F";"P";3
"2021-W13";"CH070";"Y85T89";"M";"P";8
"2021-W13";"CH070";"Y_GE90";"T";"P";15
"2021-W13";"CH070";"Y_GE90";"F";"P";13
"2021-W13";"CH070";"Y_GE90";"M";"P";2
"2021-W14";"CH";"_T";"T";"P";1089
"2021-W14";"CH";"_T";"F";"P";545
"2021-W14";"CH";"_T";"M";"P";544
"2021-W14";"CH";"Y0T4";"T";"P";5
"2021-W14";"CH";"Y0T4";"F";"P";2
"2021-W14";"CH";"Y0T4";"M";"P";3
"2021-W14";"CH";"Y15T19";"T";"P";3
"2021-W14";"CH";"Y15T19";"F";"P";1
"2021-W14";"CH";"Y15T19";"M";"P";2
"2021-W14";"CH";"Y20T24";"T";"P";3
"2021-W14";"CH";"Y20T24";"M";"P";3
"2021-W14";"CH";"Y30T34";"T";"P";2
"2021-W14";"CH";"Y30T34";"M";"P";2
"2021-W14";"CH";"Y35T39";"T";"P";4
"2021-W14";"CH";"Y35T39";"F";"P";1
"2021-W14";"CH";"Y35T39";"M";"P";3
"2021-W14";"CH";"Y40T44";"T";"P";6
"2021-W14";"CH";"Y40T44";"F";"P";1
"2021-W14";"CH";"Y40T44";"M";"P";5
"2021-W14";"CH";"Y45T49";"T";"P";9
"2021-W14";"CH";"Y45T49";"F";"P";4
"2021-W14";"CH";"Y45T49";"M";"P";5
"2021-W14";"CH";"Y50T54";"T";"P";22
"2021-W14";"CH";"Y50T54";"F";"P";11
"2021-W14";"CH";"Y50T54";"M";"P";11
"2021-W14";"CH";"Y55T59";"T";"P";32
"2021-W14";"CH";"Y55T59";"F";"P";14
"2021-W14";"CH";"Y55T59";"M";"P";18
"2021-W14";"CH";"Y60T64";"T";"P";38
"2021-W14";"CH";"Y60T64";"F";"P";14
"2021-W14";"CH";"Y60T64";"M";"P";24
"2021-W14";"CH";"Y65T69";"T";"P";73
"2021-W14";"CH";"Y65T69";"F";"P";32
"2021-W14";"CH";"Y65T69";"M";"P";41
"2021-W14";"CH";"Y70T74";"T";"P";98
"2021-W14";"CH";"Y70T74";"F";"P";32
"2021-W14";"CH";"Y70T74";"M";"P";66
"2021-W14";"CH";"Y75T79";"T";"P";109
"2021-W14";"CH";"Y75T79";"F";"P";41
"2021-W14";"CH";"Y75T79";"M";"P";68
"2021-W14";"CH";"Y80T84";"T";"P";169
"2021-W14";"CH";"Y80T84";"F";"P";89
"2021-W14";"CH";"Y80T84";"M";"P";80
"2021-W14";"CH";"Y85T89";"T";"P";206
"2021-W14";"CH";"Y85T89";"F";"P";104
"2021-W14";"CH";"Y85T89";"M";"P";102
"2021-W14";"CH";"Y_GE90";"T";"P";310
"2021-W14";"CH";"Y_GE90";"F";"P";199
"2021-W14";"CH";"Y_GE90";"M";"P";111
"2021-W14";"CH011";"_T";"T";"P";9
"2021-W14";"CH011";"_T";"F";"P";4
"2021-W14";"CH011";"_T";"M";"P";5
"2021-W14";"CH011";"Y20T24";"T";"P";1
"2021-W14";"CH011";"Y20T24";"M";"P";1
"2021-W14";"CH011";"Y55T59";"T";"P";2
"2021-W14";"CH011";"Y55T59";"F";"P";1
"2021-W14";"CH011";"Y55T59";"M";"P";1
"2021-W14";"CH011";"Y65T69";"T";"P";1
"2021-W14";"CH011";"Y65T69";"F";"P";1
"2021-W14";"CH011";"Y80T84";"T";"P";1
"2021-W14";"CH011";"Y80T84";"F";"P";1
"2021-W14";"CH011";"Y85T89";"T";"P";2
"2021-W14";"CH011";"Y85T89";"M";"P";2
"2021-W14";"CH011";"Y_GE90";"T";"P";2
"2021-W14";"CH011";"Y_GE90";"F";"P";1
"2021-W14";"CH011";"Y_GE90";"M";"P";1
"2021-W14";"CH012";"_T";"T";"P";42
"2021-W14";"CH012";"_T";"F";"P";22
"2021-W14";"CH012";"_T";"M";"P";20
"2021-W14";"CH012";"Y0T4";"T";"P";2
"2021-W14";"CH012";"Y0T4";"F";"P";1
"2021-W14";"CH012";"Y0T4";"M";"P";1
"2021-W14";"CH012";"Y45T49";"T";"P";1
"2021-W14";"CH012";"Y45T49";"M";"P";1
"2021-W14";"CH012";"Y55T59";"T";"P";2
"2021-W14";"CH012";"Y55T59";"M";"P";2
"2021-W14";"CH012";"Y60T64";"T";"P";2
"2021-W14";"CH012";"Y60T64";"M";"P";2
"2021-W14";"CH012";"Y65T69";"T";"P";4
"2021-W14";"CH012";"Y65T69";"F";"P";1
"2021-W14";"CH012";"Y65T69";"M";"P";3
"2021-W14";"CH012";"Y70T74";"T";"P";1
"2021-W14";"CH012";"Y70T74";"M";"P";1
"2021-W14";"CH012";"Y75T79";"T";"P";4
"2021-W14";"CH012";"Y75T79";"F";"P";3
"2021-W14";"CH012";"Y75T79";"M";"P";1
"2021-W14";"CH012";"Y80T84";"T";"P";5
"2021-W14";"CH012";"Y80T84";"F";"P";3
"2021-W14";"CH012";"Y80T84";"M";"P";2
"2021-W14";"CH012";"Y85T89";"T";"P";12
"2021-W14";"CH012";"Y85T89";"F";"P";8
"2021-W14";"CH012";"Y85T89";"M";"P";4
"2021-W14";"CH012";"Y_GE90";"T";"P";9
"2021-W14";"CH012";"Y_GE90";"F";"P";6
"2021-W14";"CH012";"Y_GE90";"M";"P";3
"2021-W14";"CH013";"_T";"T";"P";50
"2021-W14";"CH013";"_T";"F";"P";27
"2021-W14";"CH013";"_T";"M";"P";23
"2021-W14";"CH013";"Y35T39";"T";"P";1
"2021-W14";"CH013";"Y35T39";"M";"P";1
"2021-W14";"CH013";"Y55T59";"T";"P";1
"2021-W14";"CH013";"Y55T59";"M";"P";1
"2021-W14";"CH013";"Y60T64";"T";"P";3
"2021-W14";"CH013";"Y60T64";"F";"P";1
"2021-W14";"CH013";"Y60T64";"M";"P";2
"2021-W14";"CH013";"Y65T69";"T";"P";3
"2021-W14";"CH013";"Y65T69";"F";"P";2
"2021-W14";"CH013";"Y65T69";"M";"P";1
"2021-W14";"CH013";"Y70T74";"T";"P";8
"2021-W14";"CH013";"Y70T74";"F";"P";3
"2021-W14";"CH013";"Y70T74";"M";"P";5
"2021-W14";"CH013";"Y75T79";"T";"P";3
"2021-W14";"CH013";"Y75T79";"F";"P";2
"2021-W14";"CH013";"Y75T79";"M";"P";1
"2021-W14";"CH013";"Y80T84";"T";"P";8
"2021-W14";"CH013";"Y80T84";"F";"P";5
"2021-W14";"CH013";"Y80T84";"M";"P";3
"2021-W14";"CH013";"Y85T89";"T";"P";4
"2021-W14";"CH013";"Y85T89";"M";"P";4
"2021-W14";"CH013";"Y_GE90";"T";"P";19
"2021-W14";"CH013";"Y_GE90";"F";"P";14
"2021-W14";"CH013";"Y_GE90";"M";"P";5
"2021-W14";"CH021";"_T";"T";"P";168
"2021-W14";"CH021";"_T";"F";"P";93
"2021-W14";"CH021";"_T";"M";"P";75
"2021-W14";"CH021";"Y15T19";"T";"P";1
"2021-W14";"CH021";"Y15T19";"M";"P";1
"2021-W14";"CH021";"Y20T24";"T";"P";1
"2021-W14";"CH021";"Y20T24";"M";"P";1
"2021-W14";"CH021";"Y45T49";"T";"P";1
"2021-W14";"CH021";"Y45T49";"M";"P";1
"2021-W14";"CH021";"Y50T54";"T";"P";4
"2021-W14";"CH021";"Y50T54";"F";"P";2
"2021-W14";"CH021";"Y50T54";"M";"P";2
"2021-W14";"CH021";"Y55T59";"T";"P";5
"2021-W14";"CH021";"Y55T59";"F";"P";3
"2021-W14";"CH021";"Y55T59";"M";"P";2
"2021-W14";"CH021";"Y60T64";"T";"P";3
"2021-W14";"CH021";"Y60T64";"F";"P";1
"2021-W14";"CH021";"Y60T64";"M";"P";2
"2021-W14";"CH021";"Y65T69";"T";"P";12
"2021-W14";"CH021";"Y65T69";"F";"P";6
"2021-W14";"CH021";"Y65T69";"M";"P";6
"2021-W14";"CH021";"Y70T74";"T";"P";17
"2021-W14";"CH021";"Y70T74";"F";"P";5
"2021-W14";"CH021";"Y70T74";"M";"P";12
"2021-W14";"CH021";"Y75T79";"T";"P";10
"2021-W14";"CH021";"Y75T79";"F";"P";4
"2021-W14";"CH021";"Y75T79";"M";"P";6
"2021-W14";"CH021";"Y80T84";"T";"P";26
"2021-W14";"CH021";"Y80T84";"F";"P";17
"2021-W14";"CH021";"Y80T84";"M";"P";9
"2021-W14";"CH021";"Y85T89";"T";"P";27
"2021-W14";"CH021";"Y85T89";"F";"P";17
"2021-W14";"CH021";"Y85T89";"M";"P";10
"2021-W14";"CH021";"Y_GE90";"T";"P";61
"2021-W14";"CH021";"Y_GE90";"F";"P";38
"2021-W14";"CH021";"Y_GE90";"M";"P";23
"2021-W14";"CH022";"_T";"T";"P";39
"2021-W14";"CH022";"_T";"F";"P";20
"2021-W14";"CH022";"_T";"M";"P";19
"2021-W14";"CH022";"Y15T19";"T";"P";1
"2021-W14";"CH022";"Y15T19";"M";"P";1
"2021-W14";"CH022";"Y45T49";"T";"P";1
"2021-W14";"CH022";"Y45T49";"F";"P";1
"2021-W14";"CH022";"Y50T54";"T";"P";1
"2021-W14";"CH022";"Y50T54";"F";"P";1
"2021-W14";"CH022";"Y60T64";"T";"P";1
"2021-W14";"CH022";"Y60T64";"F";"P";1
"2021-W14";"CH022";"Y65T69";"T";"P";2
"2021-W14";"CH022";"Y65T69";"F";"P";1
"2021-W14";"CH022";"Y65T69";"M";"P";1
"2021-W14";"CH022";"Y70T74";"T";"P";5
"2021-W14";"CH022";"Y70T74";"F";"P";2
"2021-W14";"CH022";"Y70T74";"M";"P";3
"2021-W14";"CH022";"Y75T79";"T";"P";2
"2021-W14";"CH022";"Y75T79";"F";"P";1
"2021-W14";"CH022";"Y75T79";"M";"P";1
"2021-W14";"CH022";"Y80T84";"T";"P";7
"2021-W14";"CH022";"Y80T84";"F";"P";3
"2021-W14";"CH022";"Y80T84";"M";"P";4
"2021-W14";"CH022";"Y85T89";"T";"P";6
"2021-W14";"CH022";"Y85T89";"F";"P";2
"2021-W14";"CH022";"Y85T89";"M";"P";4
"2021-W14";"CH022";"Y_GE90";"T";"P";13
"2021-W14";"CH022";"Y_GE90";"F";"P";8
"2021-W14";"CH022";"Y_GE90";"M";"P";5
"2021-W14";"CH023";"_T";"T";"P";44
"2021-W14";"CH023";"_T";"F";"P";27
"2021-W14";"CH023";"_T";"M";"P";17
"2021-W14";"CH023";"Y0T4";"T";"P";1
"2021-W14";"CH023";"Y0T4";"F";"P";1
"2021-W14";"CH023";"Y45T49";"T";"P";1
"2021-W14";"CH023";"Y45T49";"M";"P";1
"2021-W14";"CH023";"Y50T54";"T";"P";1
"2021-W14";"CH023";"Y50T54";"F";"P";1
"2021-W14";"CH023";"Y55T59";"T";"P";1
"2021-W14";"CH023";"Y55T59";"M";"P";1
"2021-W14";"CH023";"Y60T64";"T";"P";6
"2021-W14";"CH023";"Y60T64";"F";"P";4
"2021-W14";"CH023";"Y60T64";"M";"P";2
"2021-W14";"CH023";"Y65T69";"T";"P";5
"2021-W14";"CH023";"Y65T69";"F";"P";3
"2021-W14";"CH023";"Y65T69";"M";"P";2
"2021-W14";"CH023";"Y70T74";"T";"P";2
"2021-W14";"CH023";"Y70T74";"M";"P";2
"2021-W14";"CH023";"Y75T79";"T";"P";4
"2021-W14";"CH023";"Y75T79";"F";"P";3
"2021-W14";"CH023";"Y75T79";"M";"P";1
"2021-W14";"CH023";"Y80T84";"T";"P";4
"2021-W14";"CH023";"Y80T84";"F";"P";1
"2021-W14";"CH023";"Y80T84";"M";"P";3
"2021-W14";"CH023";"Y85T89";"T";"P";7
"2021-W14";"CH023";"Y85T89";"F";"P";5
"2021-W14";"CH023";"Y85T89";"M";"P";2
"2021-W14";"CH023";"Y_GE90";"T";"P";12
"2021-W14";"CH023";"Y_GE90";"F";"P";9
"2021-W14";"CH023";"Y_GE90";"M";"P";3
"2021-W14";"CH024";"_T";"T";"P";22
"2021-W14";"CH024";"_T";"F";"P";10
"2021-W14";"CH024";"_T";"M";"P";12
"2021-W14";"CH024";"Y40T44";"T";"P";1
"2021-W14";"CH024";"Y40T44";"M";"P";1
"2021-W14";"CH024";"Y50T54";"T";"P";4
"2021-W14";"CH024";"Y50T54";"F";"P";1
"2021-W14";"CH024";"Y50T54";"M";"P";3
"2021-W14";"CH024";"Y55T59";"T";"P";1
"2021-W14";"CH024";"Y55T59";"M";"P";1
"2021-W14";"CH024";"Y60T64";"T";"P";1
"2021-W14";"CH024";"Y60T64";"M";"P";1
"2021-W14";"CH024";"Y70T74";"T";"P";2
"2021-W14";"CH024";"Y70T74";"F";"P";1
"2021-W14";"CH024";"Y70T74";"M";"P";1
"2021-W14";"CH024";"Y75T79";"T";"P";2
"2021-W14";"CH024";"Y75T79";"F";"P";2
"2021-W14";"CH024";"Y80T84";"T";"P";4
"2021-W14";"CH024";"Y80T84";"F";"P";2
"2021-W14";"CH024";"Y80T84";"M";"P";2
"2021-W14";"CH024";"Y85T89";"T";"P";2
"2021-W14";"CH024";"Y85T89";"M";"P";2
"2021-W14";"CH024";"Y_GE90";"T";"P";5
"2021-W14";"CH024";"Y_GE90";"F";"P";4
"2021-W14";"CH024";"Y_GE90";"M";"P";1
"2021-W14";"CH025";"_T";"T";"P";8
"2021-W14";"CH025";"_T";"F";"P";2
"2021-W14";"CH025";"_T";"M";"P";6
"2021-W14";"CH025";"Y55T59";"T";"P";1
"2021-W14";"CH025";"Y55T59";"M";"P";1
"2021-W14";"CH025";"Y60T64";"T";"P";1
"2021-W14";"CH025";"Y60T64";"M";"P";1
"2021-W14";"CH025";"Y70T74";"T";"P";1
"2021-W14";"CH025";"Y70T74";"M";"P";1
"2021-W14";"CH025";"Y75T79";"T";"P";2
"2021-W14";"CH025";"Y75T79";"F";"P";1
"2021-W14";"CH025";"Y75T79";"M";"P";1
"2021-W14";"CH025";"Y85T89";"T";"P";1
"2021-W14";"CH025";"Y85T89";"M";"P";1
"2021-W14";"CH025";"Y_GE90";"T";"P";2
"2021-W14";"CH025";"Y_GE90";"F";"P";1
"2021-W14";"CH025";"Y_GE90";"M";"P";1
"2021-W14";"CH031";"_T";"T";"P";28
"2021-W14";"CH031";"_T";"F";"P";12
"2021-W14";"CH031";"_T";"M";"P";16
"2021-W14";"CH031";"Y50T54";"T";"P";1
"2021-W14";"CH031";"Y50T54";"M";"P";1
"2021-W14";"CH031";"Y60T64";"T";"P";2
"2021-W14";"CH031";"Y60T64";"F";"P";1
"2021-W14";"CH031";"Y60T64";"M";"P";1
"2021-W14";"CH031";"Y65T69";"T";"P";2
"2021-W14";"CH031";"Y65T69";"M";"P";2
"2021-W14";"CH031";"Y70T74";"T";"P";1
"2021-W14";"CH031";"Y70T74";"M";"P";1
"2021-W14";"CH031";"Y75T79";"T";"P";1
"2021-W14";"CH031";"Y75T79";"M";"P";1
"2021-W14";"CH031";"Y80T84";"T";"P";2
"2021-W14";"CH031";"Y80T84";"F";"P";2
"2021-W14";"CH031";"Y85T89";"T";"P";6
"2021-W14";"CH031";"Y85T89";"F";"P";2
"2021-W14";"CH031";"Y85T89";"M";"P";4
"2021-W14";"CH031";"Y_GE90";"T";"P";13
"2021-W14";"CH031";"Y_GE90";"F";"P";7
"2021-W14";"CH031";"Y_GE90";"M";"P";6
"2021-W14";"CH032";"_T";"T";"P";33
"2021-W14";"CH032";"_T";"F";"P";18
"2021-W14";"CH032";"_T";"M";"P";15
"2021-W14";"CH032";"Y30T34";"T";"P";1
"2021-W14";"CH032";"Y30T34";"M";"P";1
"2021-W14";"CH032";"Y50T54";"T";"P";1
"2021-W14";"CH032";"Y50T54";"F";"P";1
"2021-W14";"CH032";"Y65T69";"T";"P";4
"2021-W14";"CH032";"Y65T69";"F";"P";4
"2021-W14";"CH032";"Y70T74";"T";"P";4
"2021-W14";"CH032";"Y70T74";"F";"P";1
"2021-W14";"CH032";"Y70T74";"M";"P";3
"2021-W14";"CH032";"Y75T79";"T";"P";3
"2021-W14";"CH032";"Y75T79";"F";"P";1
"2021-W14";"CH032";"Y75T79";"M";"P";2
"2021-W14";"CH032";"Y80T84";"T";"P";1
"2021-W14";"CH032";"Y80T84";"F";"P";1
"2021-W14";"CH032";"Y85T89";"T";"P";9
"2021-W14";"CH032";"Y85T89";"F";"P";4
"2021-W14";"CH032";"Y85T89";"M";"P";5
"2021-W14";"CH032";"Y_GE90";"T";"P";10
"2021-W14";"CH032";"Y_GE90";"F";"P";6
"2021-W14";"CH032";"Y_GE90";"M";"P";4
"2021-W14";"CH033";"_T";"T";"P";106
"2021-W14";"CH033";"_T";"F";"P";53
"2021-W14";"CH033";"_T";"M";"P";53
"2021-W14";"CH033";"Y0T4";"T";"P";1
"2021-W14";"CH033";"Y0T4";"M";"P";1
"2021-W14";"CH033";"Y35T39";"T";"P";1
"2021-W14";"CH033";"Y35T39";"F";"P";1
"2021-W14";"CH033";"Y45T49";"T";"P";1
"2021-W14";"CH033";"Y45T49";"M";"P";1
"2021-W14";"CH033";"Y50T54";"T";"P";1
"2021-W14";"CH033";"Y50T54";"F";"P";1
"2021-W14";"CH033";"Y55T59";"T";"P";4
"2021-W14";"CH033";"Y55T59";"F";"P";4
"2021-W14";"CH033";"Y60T64";"T";"P";4
"2021-W14";"CH033";"Y60T64";"F";"P";2
"2021-W14";"CH033";"Y60T64";"M";"P";2
"2021-W14";"CH033";"Y65T69";"T";"P";8
"2021-W14";"CH033";"Y65T69";"F";"P";2
"2021-W14";"CH033";"Y65T69";"M";"P";6
"2021-W14";"CH033";"Y70T74";"T";"P";9
"2021-W14";"CH033";"Y70T74";"F";"P";4
"2021-W14";"CH033";"Y70T74";"M";"P";5
"2021-W14";"CH033";"Y75T79";"T";"P";12
"2021-W14";"CH033";"Y75T79";"F";"P";7
"2021-W14";"CH033";"Y75T79";"M";"P";5
"2021-W14";"CH033";"Y80T84";"T";"P";18
"2021-W14";"CH033";"Y80T84";"F";"P";6
"2021-W14";"CH033";"Y80T84";"M";"P";12
"2021-W14";"CH033";"Y85T89";"T";"P";16
"2021-W14";"CH033";"Y85T89";"F";"P";7
"2021-W14";"CH033";"Y85T89";"M";"P";9
"2021-W14";"CH033";"Y_GE90";"T";"P";31
"2021-W14";"CH033";"Y_GE90";"F";"P";19
"2021-W14";"CH033";"Y_GE90";"M";"P";12
"2021-W14";"CH040";"_T";"T";"P";205
"2021-W14";"CH040";"_T";"F";"P";106
"2021-W14";"CH040";"_T";"M";"P";99
"2021-W14";"CH040";"Y30T34";"T";"P";1
"2021-W14";"CH040";"Y30T34";"M";"P";1
"2021-W14";"CH040";"Y35T39";"T";"P";1
"2021-W14";"CH040";"Y35T39";"M";"P";1
"2021-W14";"CH040";"Y40T44";"T";"P";1
"2021-W14";"CH040";"Y40T44";"M";"P";1
"2021-W14";"CH040";"Y45T49";"T";"P";1
"2021-W14";"CH040";"Y45T49";"F";"P";1
"2021-W14";"CH040";"Y50T54";"T";"P";5
"2021-W14";"CH040";"Y50T54";"F";"P";3
"2021-W14";"CH040";"Y50T54";"M";"P";2
"2021-W14";"CH040";"Y55T59";"T";"P";7
"2021-W14";"CH040";"Y55T59";"F";"P";4
"2021-W14";"CH040";"Y55T59";"M";"P";3
"2021-W14";"CH040";"Y60T64";"T";"P";9
"2021-W14";"CH040";"Y60T64";"F";"P";4
"2021-W14";"CH040";"Y60T64";"M";"P";5
"2021-W14";"CH040";"Y65T69";"T";"P";7
"2021-W14";"CH040";"Y65T69";"F";"P";5
"2021-W14";"CH040";"Y65T69";"M";"P";2
"2021-W14";"CH040";"Y70T74";"T";"P";14
"2021-W14";"CH040";"Y70T74";"F";"P";5
"2021-W14";"CH040";"Y70T74";"M";"P";9
"2021-W14";"CH040";"Y75T79";"T";"P";23
"2021-W14";"CH040";"Y75T79";"F";"P";9
"2021-W14";"CH040";"Y75T79";"M";"P";14
"2021-W14";"CH040";"Y80T84";"T";"P";34
"2021-W14";"CH040";"Y80T84";"F";"P";19
"2021-W14";"CH040";"Y80T84";"M";"P";15
"2021-W14";"CH040";"Y85T89";"T";"P";47
"2021-W14";"CH040";"Y85T89";"F";"P";25
"2021-W14";"CH040";"Y85T89";"M";"P";22
"2021-W14";"CH040";"Y_GE90";"T";"P";55
"2021-W14";"CH040";"Y_GE90";"F";"P";31
"2021-W14";"CH040";"Y_GE90";"M";"P";24
"2021-W14";"CH051";"_T";"T";"P";4
"2021-W14";"CH051";"_T";"F";"P";2
"2021-W14";"CH051";"_T";"M";"P";2
"2021-W14";"CH051";"Y60T64";"T";"P";1
"2021-W14";"CH051";"Y60T64";"M";"P";1
"2021-W14";"CH051";"Y65T69";"T";"P";1
"2021-W14";"CH051";"Y65T69";"F";"P";1
"2021-W14";"CH051";"Y70T74";"T";"P";1
"2021-W14";"CH051";"Y70T74";"M";"P";1
"2021-W14";"CH051";"Y85T89";"T";"P";1
"2021-W14";"CH051";"Y85T89";"F";"P";1
"2021-W14";"CH052";"_T";"T";"P";16
"2021-W14";"CH052";"_T";"F";"P";8
"2021-W14";"CH052";"_T";"M";"P";8
"2021-W14";"CH052";"Y40T44";"T";"P";1
"2021-W14";"CH052";"Y40T44";"M";"P";1
"2021-W14";"CH052";"Y65T69";"T";"P";1
"2021-W14";"CH052";"Y65T69";"F";"P";1
"2021-W14";"CH052";"Y70T74";"T";"P";1
"2021-W14";"CH052";"Y70T74";"M";"P";1
"2021-W14";"CH052";"Y75T79";"T";"P";2
"2021-W14";"CH052";"Y75T79";"F";"P";1
"2021-W14";"CH052";"Y75T79";"M";"P";1
"2021-W14";"CH052";"Y80T84";"T";"P";3
"2021-W14";"CH052";"Y80T84";"M";"P";3
"2021-W14";"CH052";"Y85T89";"T";"P";3
"2021-W14";"CH052";"Y85T89";"F";"P";1
"2021-W14";"CH052";"Y85T89";"M";"P";2
"2021-W14";"CH052";"Y_GE90";"T";"P";5
"2021-W14";"CH052";"Y_GE90";"F";"P";5
"2021-W14";"CH053";"_T";"T";"P";3
"2021-W14";"CH053";"_T";"F";"P";2
"2021-W14";"CH053";"_T";"M";"P";1
"2021-W14";"CH053";"Y70T74";"T";"P";1
"2021-W14";"CH053";"Y70T74";"F";"P";1
"2021-W14";"CH053";"Y80T84";"T";"P";1
"2021-W14";"CH053";"Y80T84";"F";"P";1
"2021-W14";"CH053";"Y85T89";"T";"P";1
"2021-W14";"CH053";"Y85T89";"M";"P";1
"2021-W14";"CH054";"_T";"T";"P";1
"2021-W14";"CH054";"_T";"F";"P";1
"2021-W14";"CH054";"Y85T89";"T";"P";1
"2021-W14";"CH054";"Y85T89";"F";"P";1
"2021-W14";"CH055";"_T";"T";"P";89
"2021-W14";"CH055";"_T";"F";"P";37
"2021-W14";"CH055";"_T";"M";"P";52
"2021-W14";"CH055";"Y20T24";"T";"P";1
"2021-W14";"CH055";"Y20T24";"M";"P";1
"2021-W14";"CH055";"Y35T39";"T";"P";1
"2021-W14";"CH055";"Y35T39";"M";"P";1
"2021-W14";"CH055";"Y40T44";"T";"P";1
"2021-W14";"CH055";"Y40T44";"F";"P";1
"2021-W14";"CH055";"Y45T49";"T";"P";1
"2021-W14";"CH055";"Y45T49";"F";"P";1
"2021-W14";"CH055";"Y50T54";"T";"P";1
"2021-W14";"CH055";"Y50T54";"M";"P";1
"2021-W14";"CH055";"Y55T59";"T";"P";3
"2021-W14";"CH055";"Y55T59";"M";"P";3
"2021-W14";"CH055";"Y60T64";"T";"P";1
"2021-W14";"CH055";"Y60T64";"M";"P";1
"2021-W14";"CH055";"Y65T69";"T";"P";7
"2021-W14";"CH055";"Y65T69";"F";"P";1
"2021-W14";"CH055";"Y65T69";"M";"P";6
"2021-W14";"CH055";"Y70T74";"T";"P";10
"2021-W14";"CH055";"Y70T74";"F";"P";4
