"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"20 - 29","CH",202029,1,130,0.029,2.9,1045350,0.1,12.44,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202030,1,131,0.017,1.7,1045350,0.1,12.53,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202031,7,138,0.113,11.3,1045350,0.67,13.2,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202032,1,139,0.02,2,1045350,0.1,13.3,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202033,5,144,0.094,9.4,1045350,0.48,13.78,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202034,2,146,0.039,3.9,1045350,0.19,13.97,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202035,2,148,0.045,4.5,1045350,0.19,14.16,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202036,6,154,0.083,8.3,1045350,0.57,14.73,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202037,4,158,0.04,4,1045350,0.38,15.11,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202038,1,159,0.01,1,1045350,0.1,15.21,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202039,1,160,0.009,0.9,1045350,0.1,15.31,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202040,1,161,0.006,0.6,1045350,0.1,15.4,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202041,4,165,0.015,1.5,1045350,0.38,15.78,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202042,7,172,0.011,1.1,1045350,0.67,16.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202043,11,183,0.009,0.9,1045350,1.05,17.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202044,20,203,0.013,1.3,1045350,1.91,19.42,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202045,12,215,0.007,0.7,1045350,1.15,20.57,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202046,16,231,0.011,1.1,1045350,1.53,22.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202047,11,242,0.009,0.9,1045350,1.05,23.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202048,14,256,0.012,1.2,1045350,1.34,24.49,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202049,12,268,0.011,1.1,1045350,1.15,25.64,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202050,11,279,0.009,0.9,1045350,1.05,26.69,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202051,7,286,0.006,0.6,1045350,0.67,27.36,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202052,13,299,0.012,1.2,1045350,1.24,28.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202053,14,313,0.013,1.3,1045350,1.34,29.94,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202101,9,322,0.01,1,1045350,0.86,30.8,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202102,10,332,0.015,1.5,1045350,0.96,31.76,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202103,9,341,0.017,1.7,1045350,0.86,32.62,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202104,4,345,0.009,0.9,1045350,0.38,33,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202105,12,357,0.031,3.1,1045350,1.15,34.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202106,9,366,0.03,3,1045350,0.86,35.01,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202107,5,371,0.017,1.7,1045350,0.48,35.49,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202108,5,376,0.019,1.9,1045350,0.48,35.97,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","CH",202109,10,386,0.032,3.2,1045350,0.96,36.93,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","CH",202110,7,393,0.023,2.3,1045350,0.67,37.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","CH",202111,9,402,0.031,3.1,1045350,0.86,38.46,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","CH",202112,3,405,0.062,6.2,1045350,0.29,38.74,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202009,8,8,0.154,15.4,1229176,0.65,0.65,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202010,4,12,0.036,3.6,1229176,0.33,0.98,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202011,13,25,0.037,3.7,1229176,1.06,2.03,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202012,32,57,0.038,3.8,1229176,2.6,4.64,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202013,29,86,0.025,2.5,1229176,2.36,7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202014,20,106,0.03,3,1229176,1.63,8.62,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202015,12,118,0.033,3.3,1229176,0.98,9.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202016,12,130,0.055,5.5,1229176,0.98,10.58,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202017,6,136,0.057,5.7,1229176,0.49,11.06,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202018,5,141,0.078,7.8,1229176,0.41,11.47,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202019,2,143,0.065,6.5,1229176,0.16,11.63,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202020,2,145,0.08,8,1229176,0.16,11.8,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202021,2,147,0.133,13.3,1229176,0.16,11.96,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202022,2,149,0.105,10.5,1229176,0.16,12.12,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202023,0,149,0,0,1229176,0,12.12,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202024,0,149,0,0,1229176,0,12.12,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202025,0,149,0,0,1229176,0,12.12,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202026,1,150,0.059,5.9,1229176,0.08,12.2,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202027,1,151,0.026,2.6,1229176,0.08,12.28,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202028,3,154,0.056,5.6,1229176,0.24,12.53,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202029,5,159,0.143,14.3,1229176,0.41,12.94,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202030,2,161,0.034,3.4,1229176,0.16,13.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202031,1,162,0.016,1.6,1229176,0.08,13.18,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202032,3,165,0.061,6.1,1229176,0.24,13.42,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202033,3,168,0.057,5.7,1229176,0.24,13.67,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202034,4,172,0.078,7.8,1229176,0.33,13.99,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202035,0,172,0,0,1229176,0,13.99,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202036,2,174,0.028,2.8,1229176,0.16,14.16,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202037,1,175,0.01,1,1229176,0.08,14.24,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202038,5,180,0.049,4.9,1229176,0.41,14.64,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202039,0,180,0,0,1229176,0,14.64,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202040,5,185,0.031,3.1,1229176,0.41,15.05,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202041,11,196,0.04,4,1229176,0.89,15.95,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202042,13,209,0.021,2.1,1229176,1.06,17,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202043,29,238,0.025,2.5,1229176,2.36,19.36,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202044,26,264,0.017,1.7,1229176,2.12,21.48,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202045,25,289,0.016,1.6,1229176,2.03,23.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202046,35,324,0.024,2.4,1229176,2.85,26.36,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202047,22,346,0.017,1.7,1229176,1.79,28.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202048,24,370,0.02,2,1229176,1.95,30.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202049,27,397,0.024,2.4,1229176,2.2,32.3,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202050,25,422,0.021,2.1,1229176,2.03,34.33,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202051,22,444,0.02,2,1229176,1.79,36.12,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202052,18,462,0.017,1.7,1229176,1.46,37.59,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202053,21,483,0.019,1.9,1229176,1.71,39.29,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202101,19,502,0.021,2.1,1229176,1.55,40.84,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202102,16,518,0.024,2.4,1229176,1.3,42.14,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202103,10,528,0.019,1.9,1229176,0.81,42.96,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202104,8,536,0.018,1.8,1229176,0.65,43.61,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202105,22,558,0.057,5.7,1229176,1.79,45.4,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202106,7,565,0.023,2.3,1229176,0.57,45.97,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202107,8,573,0.028,2.8,1229176,0.65,46.62,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202108,13,586,0.05,5,1229176,1.06,47.67,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"30 - 39","CH",202109,15,601,0.049,4.9,1229176,1.22,48.89,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"30 - 39","CH",202110,21,622,0.068,6.8,1229176,1.71,50.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","CH",202111,18,640,0.061,6.1,1229176,1.46,52.07,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","CH",202112,6,646,0.125,12.5,1229176,0.49,52.56,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202009,3,3,0.058,5.8,1198325,0.25,0.25,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202010,11,14,0.099,9.9,1198325,0.92,1.17,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202011,23,37,0.066,6.6,1198325,1.92,3.09,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202012,50,87,0.06,6,1198325,4.17,7.26,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202013,77,164,0.066,6.6,1198325,6.43,13.69,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202014,44,208,0.066,6.6,1198325,3.67,17.36,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202015,26,234,0.072,7.2,1198325,2.17,19.53,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202016,14,248,0.064,6.4,1198325,1.17,20.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202017,6,254,0.057,5.7,1198325,0.5,21.2,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202018,3,257,0.047,4.7,1198325,0.25,21.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202019,1,258,0.032,3.2,1198325,0.08,21.53,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202020,1,259,0.04,4,1198325,0.08,21.61,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202021,0,259,0,0,1198325,0,21.61,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202022,5,264,0.263,26.3,1198325,0.42,22.03,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202023,0,264,0,0,1198325,0,22.03,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202024,1,265,0.143,14.3,1198325,0.08,22.11,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202025,1,266,0.059,5.9,1198325,0.08,22.2,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202026,0,266,0,0,1198325,0,22.2,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202027,5,271,0.132,13.2,1198325,0.42,22.61,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202028,4,275,0.074,7.4,1198325,0.33,22.95,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202029,3,278,0.086,8.6,1198325,0.25,23.2,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202030,5,283,0.086,8.6,1198325,0.42,23.62,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202031,4,287,0.065,6.5,1198325,0.33,23.95,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202032,6,293,0.122,12.2,1198325,0.5,24.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202033,7,300,0.132,13.2,1198325,0.58,25.03,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202034,11,311,0.216,21.6,1198325,0.92,25.95,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202035,5,316,0.114,11.4,1198325,0.42,26.37,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202036,6,322,0.083,8.3,1198325,0.5,26.87,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202037,10,332,0.1,10,1198325,0.83,27.71,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202038,5,337,0.049,4.9,1198325,0.42,28.12,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202039,8,345,0.073,7.3,1198325,0.67,28.79,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202040,9,354,0.056,5.6,1198325,0.75,29.54,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202041,17,371,0.062,6.2,1198325,1.42,30.96,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202042,21,392,0.034,3.4,1198325,1.75,32.71,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202043,61,453,0.052,5.2,1198325,5.09,37.8,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202044,63,516,0.04,4,1198325,5.26,43.06,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202045,61,577,0.038,3.8,1198325,5.09,48.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202046,51,628,0.035,3.5,1198325,4.26,52.41,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202047,60,688,0.047,4.7,1198325,5.01,57.41,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
