"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"70 - 79","AG",202039,191,2594,0.043,4.3,55576,343.67,4667.48,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.66
"70 - 79","AG",202040,186,2780,0.049,4.9,55576,334.68,5002.16,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,5.91
"70 - 79","AG",202041,195,2975,0.039,3.9,55576,350.87,5353.03,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.26
"70 - 79","AG",202042,244,3219,0.034,3.4,55576,439.04,5792.07,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,18.44
"70 - 79","AG",202043,414,3633,0.039,3.9,55576,744.93,6536.99,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,23.91
"70 - 79","AG",202044,493,4126,0.036,3.6,55576,887.07,7424.07,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,28.4
"70 - 79","AG",202045,489,4615,0.037,3.7,55576,879.88,8303.94,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,31.49
"70 - 79","AG",202046,497,5112,0.044,4.4,55576,894.27,9198.22,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,25.55
"70 - 79","AG",202047,525,5637,0.047,4.7,55576,944.65,10142.87,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,21.33
"70 - 79","AG",202048,614,6251,0.049,4.9,55576,1104.79,11247.66,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.24
"70 - 79","AG",202049,668,6919,0.05,5,55576,1201.96,12449.62,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,23.35
"70 - 79","AG",202050,797,7716,0.053,5.3,55576,1434.07,13883.69,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,25.22
"70 - 79","AG",202051,864,8580,0.051,5.1,55576,1554.63,15438.32,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,23.5
"70 - 79","AG",202052,834,9414,0.057,5.7,55576,1500.65,16938.97,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,22.3
"70 - 79","AG",202053,693,10107,0.065,6.5,55576,1246.94,18185.91,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,22.66
"70 - 79","AG",202101,767,10874,0.064,6.4,55576,1380.09,19566,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,16.43
"70 - 79","AG",202102,657,11531,0.062,6.2,55576,1182.16,20748.16,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,12.79
"70 - 79","AG",202103,709,12240,0.061,6.1,55576,1275.73,22023.9,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,9.17
"70 - 79","AG",202104,690,12930,0.059,5.9,55576,1241.54,23265.44,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,7.68
"70 - 79","AG",202105,646,13576,0.051,5.1,55576,1162.37,24427.81,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,4.64
"70 - 79","AG",202106,648,14224,0.061,6.1,55576,1165.97,25593.78,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,4.78
"70 - 79","AG",202107,581,14805,0.062,6.2,55576,1045.42,26639.2,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,3.27
"70 - 79","AG",202108,580,15385,0.066,6.6,55576,1043.62,27682.81,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,4.14
"70 - 79","AG",202109,615,16000,0.059,5.9,55576,1106.59,28789.41,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,3.58
"70 - 79","AG",202110,621,16621,0.053,5.3,55576,1117.39,29906.79,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,5.15
"70 - 79","AG",202111,694,17315,0.048,4.8,55576,1248.74,31155.53,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,5.33
"70 - 79","AG",202112,237,17552,0.049,4.9,55576,426.44,31581.98,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,5.06
"70 - 79","AI",202009,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202010,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202011,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202012,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202013,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202014,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202015,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202016,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202017,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202018,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202019,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202020,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202021,NA,NA,NA,NA,1332,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202022,6,6,0.273,27.3,1332,450.45,450.45,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202023,4,10,0.154,15.4,1332,300.3,750.75,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202024,3,13,0.13,13,1332,225.23,975.98,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202025,3,16,0.079,7.9,1332,225.23,1201.2,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202026,1,17,0.015,1.5,1332,75.08,1276.28,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202027,3,20,0.031,3.1,1332,225.23,1501.5,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202028,3,23,0.055,5.5,1332,225.23,1726.73,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202029,5,28,0.093,9.3,1332,375.38,2102.1,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202030,5,33,0.089,8.9,1332,375.38,2477.48,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202031,4,37,0.098,9.8,1332,300.3,2777.78,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202032,0,37,0,0,1332,0,2777.78,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202033,3,40,0.05,5,1332,225.23,3003,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202034,3,43,0.042,4.2,1332,225.23,3228.23,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202035,3,46,0.038,3.8,1332,225.23,3453.45,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202036,4,50,0.044,4.4,1332,300.3,3753.75,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202037,4,54,0.047,4.7,1332,300.3,4054.05,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202038,5,59,0.048,4.8,1332,375.38,4429.43,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"70 - 79","AI",202039,5,64,0.078,7.8,1332,375.38,4804.8,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,20
"70 - 79","AI",202040,4,68,0.041,4.1,1332,300.3,5105.11,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"70 - 79","AI",202041,8,76,0.05,5,1332,600.6,5705.71,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,37.5
"70 - 79","AI",202042,7,83,0.032,3.2,1332,525.53,6231.23,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,85.71
"70 - 79","AI",202043,17,100,0.065,6.5,1332,1276.28,7507.51,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,58.82
"70 - 79","AI",202044,20,120,0.061,6.1,1332,1501.5,9009.01,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,50
"70 - 79","AI",202045,14,134,0.058,5.8,1332,1051.05,10060.06,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,35.71
"70 - 79","AI",202046,9,143,0.04,4,1332,675.68,10735.74,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,11.11
"70 - 79","AI",202047,13,156,0.071,7.1,1332,975.98,11711.71,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,38.46
"70 - 79","AI",202048,13,169,0.068,6.8,1332,975.98,12687.69,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,7.69
"70 - 79","AI",202049,16,185,0.071,7.1,1332,1201.2,13888.89,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"70 - 79","AI",202050,23,208,0.099,9.9,1332,1726.73,15615.62,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,26.09
"70 - 79","AI",202051,20,228,0.098,9.8,1332,1501.5,17117.12,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,30
"70 - 79","AI",202052,18,246,0.102,10.2,1332,1351.35,18468.47,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,22.22
"70 - 79","AI",202053,9,255,0.064,6.4,1332,675.68,19144.14,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,22.22
"70 - 79","AI",202101,18,273,0.087,8.7,1332,1351.35,20495.5,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,11.11
"70 - 79","AI",202102,17,290,0.084,8.4,1332,1276.28,21771.77,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,17.65
"70 - 79","AI",202103,19,309,0.079,7.9,1332,1426.43,23198.2,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,5.26
"70 - 79","AI",202104,15,324,0.051,5.1,1332,1126.13,24324.32,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,20
"70 - 79","AI",202105,17,341,0.086,8.6,1332,1276.28,25600.6,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,5.88
"70 - 79","AI",202106,11,352,0.031,3.1,1332,825.83,26426.43,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"70 - 79","AI",202107,14,366,0.049,4.9,1332,1051.05,27477.48,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,7.14
"70 - 79","AI",202108,15,381,0.034,3.4,1332,1126.13,28603.6,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"70 - 79","AI",202109,17,398,0.039,3.9,1332,1276.28,29879.88,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,5.88
"70 - 79","AI",202110,17,415,0.028,2.8,1332,1276.28,31156.16,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"70 - 79","AI",202111,22,437,0.043,4.3,1332,1651.65,32807.81,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"70 - 79","AI",202112,2,439,0.028,2.8,1332,150.15,32957.96,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AR",202009,NA,NA,NA,NA,4867,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AR",202010,NA,NA,NA,NA,4867,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AR",202011,NA,NA,NA,NA,4867,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AR",202012,NA,NA,NA,NA,4867,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AR",202013,NA,NA,NA,NA,4867,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AR",202014,NA,NA,NA,NA,4867,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AR",202015,NA,NA,NA,NA,4867,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"70 - 79","AR",202016,NA,NA,NA,NA,4867,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
