"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"male","OW",202018,NA,NA,NA,NA,19158,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","OW",202019,NA,NA,NA,NA,19158,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","OW",202020,NA,NA,NA,NA,19158,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","OW",202021,NA,NA,NA,NA,19158,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","OW",202022,42,42,0.667,66.7,19158,219.23,219.23,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","OW",202023,36,78,0.529,52.9,19158,187.91,407.14,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","OW",202024,50,128,0.495,49.5,19158,260.99,668.13,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","OW",202025,62,190,0.44,44,19158,323.62,991.75,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","OW",202026,90,280,0.545,54.5,19158,469.78,1461.53,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","OW",202027,141,421,0.608,60.8,19158,735.98,2197.52,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","OW",202028,86,507,0.512,51.2,19158,448.9,2646.41,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,3.49
"male","OW",202029,65,572,0.448,44.8,19158,339.28,2985.7,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","OW",202030,43,615,0.473,47.3,19158,224.45,3210.15,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,4.65
"male","OW",202031,61,676,0.57,57,19158,318.4,3528.55,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.28
"male","OW",202032,58,734,0.547,54.7,19158,302.75,3831.3,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.45
"male","OW",202033,43,777,0.512,51.2,19158,224.45,4055.75,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","OW",202034,79,856,0.513,51.3,19158,412.36,4468.11,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,7.59
"male","OW",202035,121,977,0.513,51.3,19158,631.59,5099.7,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.65
"male","OW",202036,114,1091,0.437,43.7,19158,595.05,5694.75,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","OW",202037,163,1254,0.543,54.3,19158,850.82,6545.57,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"male","OW",202038,108,1362,0.535,53.5,19158,563.73,7109.3,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,0.93
"male","OW",202039,111,1473,0.509,50.9,19158,579.39,7688.69,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,2.7
"male","OW",202040,94,1567,0.56,56,19158,490.66,8179.35,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.19
"male","OW",202041,111,1678,0.446,44.6,19158,579.39,8758.74,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,18.02
"male","OW",202042,198,1876,0.509,50.9,19158,1033.51,9792.25,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,20.2
"male","OW",202043,220,2096,0.525,52.5,19158,1148.35,10940.6,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,20
"male","OW",202044,253,2349,0.47,47,19158,1320.6,12261.2,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,22.13
"male","OW",202045,262,2611,0.488,48.8,19158,1367.57,13628.77,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,27.1
"male","OW",202046,234,2845,0.474,47.4,19158,1221.42,14850.19,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,29.06
"male","OW",202047,254,3099,0.489,48.9,19158,1325.82,16176.01,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,27.56
"male","OW",202048,230,3329,0.459,45.9,19158,1200.54,17376.55,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,26.09
"male","OW",202049,211,3540,0.425,42.5,19158,1101.37,18477.92,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.01
"male","OW",202050,183,3723,0.449,44.9,19158,955.21,19433.13,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,18.58
"male","OW",202051,246,3969,0.514,51.4,19158,1284.06,20717.19,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,14.23
"male","OW",202052,188,4157,0.461,46.1,19158,981.31,21698.51,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,15.43
"male","OW",202053,189,4346,0.452,45.2,19158,986.53,22685.04,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,13.23
"male","OW",202101,201,4547,0.482,48.2,19158,1049.17,23734.21,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,19.4
"male","OW",202102,239,4786,0.532,53.2,19158,1247.52,24981.73,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,19.25
"male","OW",202103,230,5016,0.458,45.8,19158,1200.54,26182.27,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,19.57
"male","OW",202104,176,5192,0.398,39.8,19158,918.68,27100.95,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,8.52
