"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"unknown","GL",202036,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GL",202037,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GL",202038,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GL",202039,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GL",202040,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202041,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202047,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202048,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202053,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202101,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202102,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202103,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202104,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202105,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202106,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202107,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GL",202108,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","GL",202109,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","GL",202110,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","GL",202111,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","GL",202112,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202009,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202010,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202014,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202015,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202016,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202018,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202019,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202020,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202021,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202022,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202023,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202024,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202025,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202026,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202027,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202028,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202029,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202030,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202031,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202032,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202033,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202034,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202035,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202036,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202037,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202038,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202039,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202040,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202041,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202047,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202048,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202053,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202101,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202102,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202103,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202104,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202105,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202106,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202107,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","GR",202108,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","GR",202109,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","GR",202110,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","GR",202111,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","GR",202112,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202009,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202010,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202014,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202015,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202016,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202018,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202019,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202020,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202021,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202022,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202023,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202024,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202025,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202026,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202027,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202028,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202029,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202030,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202031,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202032,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202033,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202034,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202035,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202036,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202037,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202038,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202039,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202040,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202041,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202047,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202048,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202053,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202101,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202102,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202103,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202104,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202105,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202106,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202107,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","JU",202108,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","JU",202109,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","JU",202110,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","JU",202111,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","JU",202112,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202009,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202010,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202014,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202015,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202016,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202018,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202019,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
