"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202104,"BL","80+",1574,"altersklasse_covid19",19047,6334,8.26,8.93,33.25,1701,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.515,51.5
202105,"BL","80+",1876,"altersklasse_covid19",19047,8210,9.85,9.47,43.1,1804.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.483,48.3
202106,"BL","80+",2154,"altersklasse_covid19",19047,10364,11.31,9.13,54.41,1739.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.48,48
202107,"BL","80+",1728,"altersklasse_covid19",19047,12092,9.07,8.63,63.49,1643.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.344,34.4
202108,"BL","80+",1606,"altersklasse_covid19",19047,13698,8.43,9.3,71.92,1772,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.343,34.3
202109,"BL","80+",1276,"altersklasse_covid19",19047,14974,6.7,NA,78.62,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.297,29.7
202110,"BL","80+",1293,"altersklasse_covid19",19047,16267,6.79,NA,85.4,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.32,32
202111,"BL","80+",2471,"altersklasse_covid19",19047,18738,12.97,NA,98.38,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.346,34.6
202052,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"FL","0 - 9",1,"altersklasse_covid19",4056,1,0.02,0.01,0.02,0.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202108,"FL","0 - 9",0,"altersklasse_covid19",4056,1,0,0.01,0.02,0.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202109,"FL","0 - 9",0,"altersklasse_covid19",4056,1,0,NA,0.02,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202110,"FL","0 - 9",1,"altersklasse_covid19",4056,2,0.02,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202111,"FL","0 - 9",0,"altersklasse_covid19",4056,2,0,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202052,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,0.04,0,1.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,0.04,0,1.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"FL","10 - 19",10,"altersklasse_covid19",3920,10,0.26,0.04,0.26,1.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.02,2
202105,"FL","10 - 19",0,"altersklasse_covid19",3920,10,0,0.08,0.26,3,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"FL","10 - 19",0,"altersklasse_covid19",3920,10,0,0.08,0.26,3.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"FL","10 - 19",2,"altersklasse_covid19",3920,12,0.05,0.09,0.31,3.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202108,"FL","10 - 19",9,"altersklasse_covid19",3920,21,0.23,0.05,0.54,2.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.011,1.1
202109,"FL","10 - 19",2,"altersklasse_covid19",3920,23,0.05,NA,0.59,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202110,"FL","10 - 19",2,"altersklasse_covid19",3920,25,0.05,NA,0.64,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202111,"FL","10 - 19",0,"altersklasse_covid19",3920,25,0,NA,0.64,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202052,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,0.2,0,8.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"FL","20 - 29",19,"altersklasse_covid19",4509,19,0.42,0.25,0.42,11.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.057,5.7
202104,"FL","20 - 29",43,"altersklasse_covid19",4509,62,0.95,0.26,1.38,11.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.086,8.6
202105,"FL","20 - 29",0,"altersklasse_covid19",4509,62,0,0.41,1.38,18.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"FL","20 - 29",18,"altersklasse_covid19",4509,80,0.4,0.41,1.77,18.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.055,5.5
202107,"FL","20 - 29",3,"altersklasse_covid19",4509,83,0.07,0.37,1.84,16.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202108,"FL","20 - 29",45,"altersklasse_covid19",4509,128,1,0.26,2.84,11.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.057,5.7
202109,"FL","20 - 29",2,"altersklasse_covid19",4509,130,0.04,NA,2.88,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202110,"FL","20 - 29",7,"altersklasse_covid19",4509,137,0.16,NA,3.04,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.011,1.1
202111,"FL","20 - 29",6,"altersklasse_covid19",4509,143,0.13,NA,3.17,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.011,1.1
202052,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","30 - 39",2,"altersklasse_covid19",4967,2,0.04,NA,0.04,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.333,33.3
202102,"FL","30 - 39",0,"altersklasse_covid19",4967,2,0,0.26,0.04,12.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"FL","30 - 39",26,"altersklasse_covid19",4967,28,0.52,0.33,0.56,16.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.078,7.8
202104,"FL","30 - 39",62,"altersklasse_covid19",4967,90,1.25,0.36,1.81,17.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.124,12.4
202105,"FL","30 - 39",0,"altersklasse_covid19",4967,90,0,0.51,1.81,25.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"FL","30 - 39",26,"altersklasse_covid19",4967,116,0.52,0.51,2.34,25.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.079,7.9
202107,"FL","30 - 39",8,"altersklasse_covid19",4967,124,0.16,0.44,2.5,21.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.012,1.2
202108,"FL","30 - 39",55,"altersklasse_covid19",4967,179,1.11,0.28,3.6,13.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.07,7
202109,"FL","30 - 39",2,"altersklasse_covid19",4967,181,0.04,NA,3.64,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202110,"FL","30 - 39",0,"altersklasse_covid19",4967,181,0,NA,3.64,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202111,"FL","30 - 39",5,"altersklasse_covid19",4967,186,0.1,NA,3.74,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.009,0.9
202052,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"FL","40 - 49",1,"altersklasse_covid19",5499,1,0.02,0.43,0.02,23.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.2,20
202103,"FL","40 - 49",28,"altersklasse_covid19",5499,29,0.51,0.5,0.53,27.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.084,8.4
202104,"FL","40 - 49",135,"altersklasse_covid19",5499,164,2.45,0.57,2.98,31.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.271,27.1
202105,"FL","40 - 49",1,"altersklasse_covid19",5499,165,0.02,0.85,3,46.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.2,20
202106,"FL","40 - 49",29,"altersklasse_covid19",5499,194,0.53,0.86,3.53,47.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.088,8.8
202107,"FL","40 - 49",27,"altersklasse_covid19",5499,221,0.49,0.8,4.02,44,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.042,4.2
202108,"FL","40 - 49",107,"altersklasse_covid19",5499,328,1.95,0.46,5.96,25,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.136,13.6
202109,"FL","40 - 49",5,"altersklasse_covid19",5499,333,0.09,NA,6.06,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.009,0.9
202110,"FL","40 - 49",4,"altersklasse_covid19",5499,337,0.07,NA,6.13,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.006,0.6
202111,"FL","40 - 49",2,"altersklasse_covid19",5499,339,0.04,NA,6.16,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202052,"FL","50 - 59",0,"altersklasse_covid19",6072,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","50 - 59",0,"altersklasse_covid19",6072,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","50 - 59",1,"altersklasse_covid19",6072,1,0.02,NA,0.02,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.167,16.7
202102,"FL","50 - 59",3,"altersklasse_covid19",6072,4,0.05,0.52,0.07,31.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.6,60
202103,"FL","50 - 59",75,"altersklasse_covid19",6072,79,1.24,0.7,1.3,42.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.226,22.6
202104,"FL","50 - 59",139,"altersklasse_covid19",6072,218,2.29,0.78,3.59,47.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.279,27.9
202105,"FL","50 - 59",3,"altersklasse_covid19",6072,221,0.05,1.04,3.64,63.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.6,60
202106,"FL","50 - 59",75,"altersklasse_covid19",6072,296,1.24,1.05,4.87,63.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.229,22.9
202107,"FL","50 - 59",36,"altersklasse_covid19",6072,332,0.59,0.89,5.47,54,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.056,5.6
202108,"FL","50 - 59",112,"altersklasse_covid19",6072,444,1.84,0.59,7.31,35.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.143,14.3
202109,"FL","50 - 59",7,"altersklasse_covid19",6072,451,0.12,NA,7.43,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.013,1.3
202110,"FL","50 - 59",6,"altersklasse_covid19",6072,457,0.1,NA,7.53,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.009,0.9
202111,"FL","50 - 59",12,"altersklasse_covid19",6072,469,0.2,NA,7.72,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.021,2.1
202052,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"FL","60 - 69",1,"altersklasse_covid19",4811,1,0.02,0.29,0.02,13.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.2,20
202103,"FL","60 - 69",34,"altersklasse_covid19",4811,35,0.71,0.38,0.73,18.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.102,10.2
202104,"FL","60 - 69",60,"altersklasse_covid19",4811,95,1.25,0.44,1.97,21.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.12,12
202105,"FL","60 - 69",1,"altersklasse_covid19",4811,96,0.02,0.58,2,27.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.2,20
202106,"FL","60 - 69",33,"altersklasse_covid19",4811,129,0.69,0.58,2.68,28,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.101,10.1
202107,"FL","60 - 69",20,"altersklasse_covid19",4811,149,0.42,0.48,3.1,23.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.031,3.1
202108,"FL","60 - 69",46,"altersklasse_covid19",4811,195,0.96,0.33,4.05,15.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.059,5.9
202109,"FL","60 - 69",2,"altersklasse_covid19",4811,197,0.04,NA,4.09,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202110,"FL","60 - 69",0,"altersklasse_covid19",4811,197,0,NA,4.09,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202111,"FL","60 - 69",9,"altersklasse_covid19",4811,206,0.19,NA,4.28,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.016,1.6
202052,"FL","70 - 79",0,"altersklasse_covid19",3385,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","70 - 79",0,"altersklasse_covid19",3385,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","70 - 79",0,"altersklasse_covid19",3385,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"FL","70 - 79",0,"altersklasse_covid19",3385,0,0,0.27,0,9.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"FL","70 - 79",42,"altersklasse_covid19",3385,42,1.24,0.45,1.24,15.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.127,12.7
202104,"FL","70 - 79",23,"altersklasse_covid19",3385,65,0.68,0.52,1.92,17.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.046,4.6
202105,"FL","70 - 79",0,"altersklasse_covid19",3385,65,0,0.62,1.92,21,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"FL","70 - 79",42,"altersklasse_covid19",3385,107,1.24,2.54,3.16,86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.128,12.8
202107,"FL","70 - 79",17,"altersklasse_covid19",3385,124,0.5,4.68,3.66,158.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.027,2.7
202108,"FL","70 - 79",23,"altersklasse_covid19",3385,147,0.68,4.65,4.34,157.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.029,2.9
202109,"FL","70 - 79",455,"altersklasse_covid19",3385,602,13.44,NA,17.78,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.863,86.3
202110,"FL","70 - 79",548,"altersklasse_covid19",3385,1150,16.19,NA,33.97,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.844,84.4
202111,"FL","70 - 79",16,"altersklasse_covid19",3385,1166,0.47,NA,34.45,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.028,2.8
202052,"FL","80+",0,"altersklasse_covid19",1528,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","80+",0,"altersklasse_covid19",1528,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","80+",3,"altersklasse_covid19",1528,3,0.2,NA,0.2,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.5,50
202102,"FL","80+",0,"altersklasse_covid19",1528,3,0,1.28,0.2,19.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"FL","80+",108,"altersklasse_covid19",1528,111,7.07,2.26,7.26,34.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.325,32.5
202104,"FL","80+",26,"altersklasse_covid19",1528,137,1.7,7.19,8.97,109.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.052,5.2
202105,"FL","80+",0,"altersklasse_covid19",1528,137,0,10.79,8.97,164.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"FL","80+",105,"altersklasse_covid19",1528,242,6.87,11.27,15.84,172.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.32,32
202107,"FL","80+",527,"altersklasse_covid19",1528,769,34.49,11.02,50.33,168.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.822,82.2
202108,"FL","80+",388,"altersklasse_covid19",1528,1157,25.39,15.63,75.72,238.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.494,49.4
202109,"FL","80+",52,"altersklasse_covid19",1528,1209,3.4,NA,79.12,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.099,9.9
202110,"FL","80+",81,"altersklasse_covid19",1528,1290,5.3,NA,84.42,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.125,12.5
202111,"FL","80+",519,"altersklasse_covid19",1528,1809,33.97,NA,118.39,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.912,91.2
202052,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202108,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,0,0,0.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202109,"FR","0 - 9",0,"altersklasse_covid19",35588,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202110,"FR","0 - 9",1,"altersklasse_covid19",35588,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202111,"FR","0 - 9",2,"altersklasse_covid19",35588,3,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.001,0.1
202052,"FR","10 - 19",0,"altersklasse_covid19",35792,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FR","10 - 19",12,"altersklasse_covid19",35792,12,0.03,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.017,1.7
202101,"FR","10 - 19",4,"altersklasse_covid19",35792,16,0.01,NA,0.04,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.008,0.8
202102,"FR","10 - 19",16,"altersklasse_covid19",35792,32,0.04,0.03,0.09,12.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.012,1.2
202103,"FR","10 - 19",12,"altersklasse_covid19",35792,44,0.03,0.04,0.12,15.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202104,"FR","10 - 19",18,"altersklasse_covid19",35792,62,0.05,0.04,0.17,15.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202105,"FR","10 - 19",28,"altersklasse_covid19",35792,90,0.08,0.05,0.25,16.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.006,0.6
202106,"FR","10 - 19",18,"altersklasse_covid19",35792,108,0.05,0.05,0.3,16.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202107,"FR","10 - 19",13,"altersklasse_covid19",35792,121,0.04,0.05,0.34,16.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202108,"FR","10 - 19",10,"altersklasse_covid19",35792,131,0.03,0.04,0.37,15,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202109,"FR","10 - 19",17,"altersklasse_covid19",35792,148,0.05,NA,0.41,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202110,"FR","10 - 19",10,"altersklasse_covid19",35792,158,0.03,NA,0.44,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202111,"FR","10 - 19",9,"altersklasse_covid19",35792,167,0.03,NA,0.47,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202052,"FR","20 - 29",0,"altersklasse_covid19",42682,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FR","20 - 29",36,"altersklasse_covid19",42682,36,0.08,NA,0.08,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.05,5
202101,"FR","20 - 29",18,"altersklasse_covid19",42682,54,0.04,NA,0.13,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.034,3.4
202102,"FR","20 - 29",66,"altersklasse_covid19",42682,120,0.15,0.15,0.28,62.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.051,5.1
202103,"FR","20 - 29",122,"altersklasse_covid19",42682,242,0.29,0.19,0.57,81.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.037,3.7
202104,"FR","20 - 29",109,"altersklasse_covid19",42682,351,0.26,0.22,0.82,92.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.029,2.9
202105,"FR","20 - 29",88,"altersklasse_covid19",42682,439,0.21,0.24,1.03,101.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.019,1.9
202106,"FR","20 - 29",132,"altersklasse_covid19",42682,571,0.31,0.25,1.34,105.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.026,2.6
202107,"FR","20 - 29",113,"altersklasse_covid19",42682,684,0.26,0.24,1.6,102.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.019,1.9
202108,"FR","20 - 29",80,"altersklasse_covid19",42682,764,0.19,0.23,1.79,96.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.014,1.4
202109,"FR","20 - 29",95,"altersklasse_covid19",42682,859,0.22,NA,2.01,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.014,1.4
202110,"FR","20 - 29",102,"altersklasse_covid19",42682,961,0.24,NA,2.25,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.03,3
202111,"FR","20 - 29",65,"altersklasse_covid19",42682,1026,0.15,NA,2.4,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.024,2.4
202052,"FR","30 - 39",0,"altersklasse_covid19",44690,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"FR","30 - 39",42,"altersklasse_covid19",44690,42,0.09,NA,0.09,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.058,5.8
